	Gene ID	Gene Name	flight1	flight2	flight3	ground1	ground2	ground3
19623	AT3G55240	AT3G55240	0.0	0.0	0.384653	0.0	0.0	0.048379
19624	AT3G55250	AT3G55250	10.947762	16.812532	9.991368	6.277116	9.817477	9.007518
19625	AT3G55252	AT3G55252	0.0	0.0	0.0	0.0	0.0	0.0
19626	AT3G55254	AT3G55254	0.0	0.072568	0.0	0.0	0.0	0.0
19627	AT3G55258	AT3G55258	0.0	0.0	0.0	0.0	0.0	0.0
19628	AT3G55260	HEXO1	23.324915	22.056421	25.34148	23.586248	22.3909	23.762842
19629	AT3G55270	MKP1	31.014666	32.121937	35.258293	26.402769	27.31354	27.313295
19630	AT3G55280	RPL23AB	215.750687	197.401855	194.334473	396.210388	246.786072	286.682343
19631	AT3G55290	AT3G55290	29.528229	72.624329	43.63567	27.97164	42.629383	33.836845
19632	AT3G55300	AT3G55300	0.0	0.0	0.0	0.0	0.31238	0.070318
19633	AT3G55310	AT3G55310	6.385002	17.332386	8.293441	9.135546	10.302737	12.523264
19634	AT3G55320	ABCB20	6.658022	7.614111	5.176371	7.903649	8.187801	8.552006
19635	AT3G55330	PPL1	1.701981	3.57534	0.584154	1.712712	3.276363	2.14598
19636	AT3G55340	PHIP1	8.949882	10.902811	8.804811	22.887136	17.725786	20.688568
19637	AT3G55350	AT3G55350	7.848981	8.096989	6.985116	13.58428	10.620458	9.774552
19638	AT3G55360	ECR	42.357464	47.74852	37.138412	65.467896	51.610157	67.325165
19639	AT3G55370	DOF3.6	11.28211	12.776992	10.990911	16.894232	14.490247	19.427736
19640	AT3G55380	UBC14	43.386021	35.844337	42.564087	64.76123	49.706581	56.720871
19641	AT3G55390	AT3G55390	5.17241	6.439031	5.270248	8.982275	9.978456	9.571988
19642	AT3G55400	OVA1	11.723531	11.846433	11.513478	15.911482	10.783131	11.856382
19643	AT3G55410	AT3G55410	64.597786	60.203419	57.869652	88.439491	67.553604	72.785355
19644	AT3G55420	AT3G55420	29.722712	40.812366	36.427849	46.113792	40.332813	46.184315
19645	AT3G55430	AT3G55430	44.775349	43.009384	38.553188	46.154629	48.354092	39.108288
19646	AT3G55440	CTIMC	600.670166	506.026978	633.820374	796.988708	667.097961	764.190918
19647	AT3G55450	PBL1	27.831671	29.056875	31.176418	25.460102	29.737885	27.409052
19648	AT3G55460	SCL30	64.685936	66.265839	61.404152	56.938683	64.837364	53.537956
19649	AT3G55470	AT3G55470	36.576138	43.905167	39.373306	41.270863	37.068722	43.009048
19650	AT3G55480	AP3BA	11.14165	12.011065	11.714674	13.427757	11.675099	13.163198
19651	AT3G55485	AT3G55485	0.0	1.157842	0.467961	1.793987	3.354734	0.912983
19652	AT3G55490	AT3G55490	8.257334	8.944263	8.267835	9.801337	9.658051	11.119321
19653	AT3G55500	EXPA16	0.0	0.0	0.0	0.242237	0.0	0.0
19654	AT3G55510	RBL	15.171913	12.778201	11.201863	26.670477	18.471588	20.945866
19655	AT3G55512	MIR172D	0.0	0.0	0.0	0.065417	0.0	0.0
19656	AT3G55515	DVL8	0.0	1.577256	3.03572	6.029998	6.022769	8.173733
19657	AT3G55520	FKBP20-1	47.556477	45.084911	52.285877	39.594955	41.244637	41.149971
19658	AT3G55530	SDIR1	28.823883	24.543591	19.279739	25.451082	24.846687	28.692562
19659	AT3G55540	AT3G55540	0.0	0.0	0.441426	0.0	0.0	0.0
19660	AT3G55550	LECRKS4	0.073807	0.0	0.376212	0.304025	0.280131	0.0
19661	AT3G55560	AHL15	9.553662	12.211192	10.981035	10.34736	8.343763	8.865157
19662	AT3G55566	AT3G55566	0.0	0.0	0.0	0.0	0.0	0.0
19663	AT3G55570	AT3G55570	0.0	0.0	0.0	0.0	0.0	0.0
19664	AT3G55573	AT3G55573	0.0	0.0	0.0	0.0	0.0	0.0
19665	AT3G55580	AT3G55580	1.217119	1.933883	0.699966	0.670572	0.0	0.086438
19666	AT3G55590	AT3G55590	0.0	0.0	0.0	0.0	0.0	0.0
19667	AT3G55600	AT3G55600	14.019745	15.899086	16.940739	12.343186	11.533335	14.395724
19668	AT3G55605	AT3G55605	14.904512	16.030886	12.181888	38.206341	22.439182	22.640553
19669	AT3G55610	P5CSB	137.826126	151.778564	147.973663	79.780754	99.044945	86.880043
19670	AT3G55620	EIF6-2	93.987038	97.691696	103.673615	143.935226	98.876328	114.713356
19671	AT3G55630	FPGS3	0.064381	1.777842	0.345074	2.263419	1.116584	1.572114
19672	AT3G55640	AT3G55640	8.439888	7.852715	5.405428	7.675322	8.851121	4.360397
19673	AT3G55646	AT3G55646	0.0	0.0	0.0	0.182775	0.0	0.0
19674	AT3G55650	AT3G55650	0.099817	0.0	0.0	0.40978	0.503079	0.0
19675	AT3G55660	ROPGEF6	11.062394	8.217266	7.934644	15.136473	11.142068	10.929773
19676	AT3G55665	AT3G55665	0.0	0.0	0.0	0.0	0.0	0.0
19677	AT3G55670	AT3G55670	0.0	0.0	0.0	0.0	0.0	0.0
19678	AT3G55672	AT3G55672	0.0	0.0	0.0	0.0	0.0	0.0
19679	AT3G55677	AT3G55677	0.0	0.0	0.0	0.0	0.131294	0.0
19680	AT3G55680	AT3G55680	0.0	0.0	0.0	0.0	0.0	0.0
19681	AT3G55690	AT3G55690	1.241363	1.723893	0.849408	3.811069	2.115345	3.487681
19682	AT3G55700	UGT76F1	0.628573	0.894801	2.079179	4.915545	2.494963	6.586751
19683	AT3G55710	UGT76F2	0.0	0.0	0.389008	0.186971	0.0	0.0
19684	AT3G55720	AT3G55720	3.322216	3.35376	2.693805	3.529118	1.501783	2.726082
19685	AT3G55730	MYB109	8.06218	9.237049	9.967854	14.991204	11.059211	13.858235
19686	AT3G55734	MIR393B	0.0	0.0	2.240788	0.466442	0.0	1.441772
19687	AT3G55735	AT3G55735	0.0	0.0	0.0	0.221922	0.0	0.0
19688	AT3G55740	PROT2	10.135664	17.056513	10.786451	14.635502	12.799175	11.901725
19689	AT3G55750	RPL35AD	403.689331	304.406891	388.695679	673.366699	420.45697	518.415039
19690	AT3G55760	AT3G55760	3.786374	4.036895	4.715911	10.253095	8.473251	7.085073
19691	AT3G55770	WLIM2B	239.807526	261.861755	249.204803	147.930206	177.190002	175.453796
19692	AT3G55780	AT3G55780	0.0	0.0	0.0	0.0	0.0	0.0
19693	AT3G55790	AT3G55790	0.0	0.136864	0.0	0.13595	0.0	0.0
19694	AT3G55795	AT3G55795	0.0	0.0	0.0	0.0	0.0	0.0
19695	AT3G55800	SBPASE	4.542893	8.24318	3.075416	8.504456	7.267633	10.080455
19696	AT3G55810	AT3G55810	0.0	0.0	0.0	0.0	0.0	0.0
19697	AT3G55820	AT3G55820	2.13954	2.291906	3.213	2.502433	2.419005	2.90305
19698	AT3G55830	EPC1	55.975559	55.390392	53.123093	43.397995	44.127655	49.543373
19699	AT3G55840	HSPRO1	1.967548	5.458594	3.066543	2.435174	4.204822	2.376223
19700	AT3G55850	LAF3	22.157431	25.516478	21.460287	16.886181	18.738863	18.395691
19701	AT3G55860	AT3G55860	0.0	0.0	0.0	0.0	0.0	0.0
19702	AT3G55870	AT3G55870	0.0	0.366617	0.0	0.0	0.384426	0.0
19703	AT3G55880	SUE4	54.782005	45.331753	50.517902	37.168724	38.307785	31.45846
19704	AT3G55890	AT3G55890	13.6167	15.312463	23.114243	14.942101	19.040239	19.219357
19705	AT3G55900	AT3G55900	6.528848	5.888008	9.433584	8.46125	12.339455	8.733934
19706	AT3G55910	AT3G55910	2.723783	4.198575	10.12689	7.651678	7.410577	8.464622
19707	AT3G55920	CYP21-2	27.52673	26.454123	27.382025	30.350143	21.371944	29.289801
19708	AT3G55930	AT3G55930	0.0	0.0	0.0	0.0	0.0	0.0
19709	AT3G55940	PLC7	3.272477	3.494352	3.030832	4.376671	5.515526	3.886058
19710	AT3G55950	CCR3	4.416042	7.350405	6.107224	5.720812	5.4857	7.755059
19711	AT3G55960	AT3G55960	35.175491	42.269047	36.508186	36.28458	35.574543	35.147648
19712	AT3G55970	ATJRG21	0.0	0.0	1.075954	0.0	0.483856	0.666769
19713	AT3G55980	SZF1	16.218525	31.62549	17.04755	18.077208	26.04381	16.810667
19714	AT3G55990	ESK1	20.187012	11.61972	15.142326	12.441021	19.687977	13.592714
19715	AT3G56000	CSLA14	10.608265	8.632905	13.768768	3.79623	6.611167	5.212807
19716	AT3G56010	AT3G56010	13.426291	20.702806	15.619093	9.849812	13.563267	17.459621
19717	AT3G56020	RPL41E	271.880829	232.462906	334.914093	343.721832	386.389435	477.710052
19718	AT3G56030	AT3G56030	5.924178	9.95634	7.427747	8.741627	9.108653	13.196435
19719	AT3G56040	UGP3	8.023736	5.028759	7.079413	6.278831	8.184803	6.17857
19720	AT3G56050	AT3G56050	39.66304	40.023735	38.671463	39.128849	43.660759	33.413563
19721	AT3G56060	AT3G56060	5.78323	4.179575	5.761532	11.941981	6.22637	8.61582
19722	AT3G56070	CYP19-3	90.196121	75.086174	83.042877	168.584869	89.871071	119.318558
19723	AT3G56080	AT3G56080	11.03504	18.925236	9.131429	11.76078	13.983795	13.604757
19724	AT3G56085	AT3G56085	0.0	0.0	0.0	0.0	0.0	0.0
19725	AT3G56090	FER3	50.406445	29.950634	36.277756	44.958744	32.397339	34.918011
19726	AT3G56100	MRLK	3.881207	2.280995	3.55843	4.865695	3.416171	2.925953
19727	AT3G56110	PRA1B1	31.686739	26.422598	33.904175	31.105387	26.498175	25.506655
19728	AT3G56120	AT3G56120	10.193933	12.110881	13.536827	19.455578	13.756475	13.855859
19729	AT3G56130	AT3G56130	102.166206	95.186897	107.412575	120.849594	112.275452	114.944611
19730	AT3G56140	AT3G56140	13.741151	14.504427	14.385674	8.29852	11.270973	8.304876
19731	AT3G56150	TIF3C1	103.481888	88.206726	88.699471	121.228729	99.501129	104.63913
19732	AT3G56160	BASS4	6.482672	10.282719	8.178003	11.057528	12.515773	12.660183
19733	AT3G56170	CAN1	51.839184	41.125126	54.859116	34.193279	39.139858	39.633884
19734	AT3G56180	AT3G56180	0.228447	0.0	0.0	0.0	0.0	0.0
19735	AT3G56190	ASNAP2	124.191383	135.413742	116.288498	113.059288	122.539001	114.616325
19736	AT3G56200	AT3G56200	28.545362	40.051064	24.170256	30.917294	34.181114	35.026329
19737	AT3G56210	AT3G56210	17.074501	10.966331	15.440025	24.830238	16.163626	24.343737
19738	AT3G56220	AT3G56220	4.883232	3.732233	3.736493	7.04217	4.16883	4.889586
19739	AT3G56230	AT3G56230	17.195498	15.108556	17.384087	11.158274	11.908613	14.41301
19740	AT3G56240	CCH	1277.94043	1366.381836	1452.311035	1015.79248	1143.731934	1137.697632
19741	AT3G56250	AT3G56250	15.670427	13.539056	20.822409	6.823297	7.643381	9.768113
19742	AT3G56260	AT3G56260	0.0	0.0	6.13017	3.355833	3.314945	3.249808
19743	AT3G56270	AT3G56270	5.857502	3.843286	3.454233	7.576464	4.264784	6.331054
19744	AT3G56275	AT3G56275	10.263358	30.786751	7.355486	10.874319	7.531955	21.312344
19745	AT3G56277	AT3G56277	0.0	0.0	0.0	0.0	0.0	0.0
19746	AT3G56280	AT3G56280	0.0	0.070756	0.0	0.0	0.0	0.0
19747	AT3G56290	AT3G56290	9.628023	69.655899	10.42949	48.589024	40.428398	65.49231
19748	AT3G56300	AT3G56300	1.653626	1.011224	0.773933	3.852495	3.270354	1.76143
19749	AT3G56310	AGAL3	164.024933	191.543549	159.19043	127.896957	137.151855	146.266937
19750	AT3G56320	AT3G56320	5.459862	5.80608	5.776474	6.242975	5.97746	6.294026
19751	AT3G56330	AT3G56330	0.97193	0.730093	0.475408	2.144355	1.717789	1.918235
19752	AT3G56340	RPS26C	255.853577	236.144699	256.108246	350.912506	228.298752	255.196594
19753	AT3G56350	MSD2	0.0	0.745758	0.0	0.0	0.0	0.0
19754	AT3G56360	AT3G56360	84.975174	127.96608	115.135513	104.031013	93.172562	129.162659
19755	AT3G56370	AT3G56370	17.452707	18.422163	14.257873	27.657509	19.274836	19.977783
19756	AT3G56380	ARR17	0.0	0.0	0.0	1.015945	2.140303	1.173601
19757	AT3G56390	AT3G56390	0.0	0.0	0.0	0.0	0.0	0.0
19758	AT3G56400	WRKY70	11.610036	18.55496	13.375465	6.29531	10.6566	9.516261
19759	AT3G56408	AT3G56408	1.210952	0.940125	1.700445	1.253723	0.496031	1.188848
19760	AT3G56410	AT3G56410	10.742945	9.018917	8.962108	7.620384	8.330796	10.041869
19761	AT3G56420	AT3G56420	0.0	0.0	0.0	0.0	0.0	0.0
19762	AT3G56430	AT3G56430	10.333069	11.744613	8.613631	17.938105	14.527229	13.960938
19763	AT3G56440	ATG18D	2.042492	6.963279	4.081133	3.750632	4.717644	3.957944
19764	AT3G56450	ASNAP1	3.177555	3.701566	3.417639	2.494358	3.945652	2.12265
19765	AT3G56460	AT3G56460	49.151207	54.483475	59.890713	55.801079	55.245373	45.385025
19766	AT3G56470	AT3G56470	3.737234	4.953334	4.39468	3.686063	5.309127	4.740894
19767	AT3G56480	SCAB3	30.856161	37.169804	36.747135	39.50322	32.406635	30.209631
19768	AT3G56490	HIT3	140.478333	129.173813	153.16687	144.424759	138.969727	129.665085
19769	AT3G56500	AT3G56500	1.900415	0.939672	2.583215	1.308173	1.294724	6.255494
19770	AT3G56510	AT3G56510	28.630297	28.570063	26.327023	31.462101	26.757732	22.913389
19771	AT3G56520	AT3G56520	0.0	0.0	0.0	0.0	0.0	0.0
19772	AT3G56530	anac064	0.0	0.0	0.0	0.0	0.0	0.0
19773	AT3G56540	SCPL53	0.0	0.0	0.0	0.0	0.0	0.0
19774	AT3G56550	PCMP-H80	0.850857	0.0	0.31465	0.714975	0.482743	0.0
19775	AT3G56560	anac065	0.0	0.0	0.0	0.0	0.0	0.0
19776	AT3G56570	AT3G56570	5.214051	4.978343	4.396334	5.332784	4.292812	4.373022
19777	AT3G56580	AT3G56580	22.550529	21.888622	18.34481	22.648659	22.765421	24.543455
19778	AT3G56590	AT3G56590	26.423914	27.162394	18.179129	33.751186	28.945198	30.190247
19779	AT3G56600	T5P19_250	0.0	0.069654	0.071195	0.0	0.320539	0.0
19780	AT3G56610	AT3G56610	0.0	0.0	0.0	0.0	0.0	0.0
19781	AT3G56620	AT3G56620	2.531035	2.642749	0.932101	2.997865	2.291072	1.900447
19782	AT3G56630	CYP94D2	5.127594	7.041223	6.481226	4.509283	4.401387	4.192854
19783	AT3G56640	SEC15A	6.867932	6.820766	5.769976	7.281722	6.609152	6.446128
19784	AT3G56650	PPD6	4.417632	6.494033	5.540128	5.814167	6.023036	6.281612
19785	AT3G56660	BZIP49	0.755396	0.0	0.0	0.908436	0.842168	0.0
19786	AT3G56670	AT3G56670	0.0	0.0	0.0	0.0	0.0	0.0
19787	AT3G56680	AT3G56680	60.29681	59.965965	45.01498	35.899849	41.092186	42.879372
19788	AT3G56690	CIP111	3.339325	3.028816	3.830125	4.72957	3.235289	2.882387
19789	AT3G56700	FAR6	0.0	0.0	0.0	0.0	0.163152	0.0
19790	AT3G56705	U2.6	0.218514	1.174701	1.388036	1.866274	1.479145	3.403499
19791	AT3G56710	SIB1	1.052989	0.514678	1.574825	2.046848	3.525825	3.089084
19792	AT3G56720	AT3G56720	31.877598	22.47463	32.866894	23.734442	30.574461	23.902124
19793	AT3G56730	AT3G56730	10.860765	10.214431	8.169216	11.537838	14.308933	10.062957
19794	AT3G56740	AT3G56740	11.940295	13.541791	11.555534	14.521832	16.003548	15.784538
19795	AT3G56750	AT3G56750	18.853796	18.556236	16.851624	18.366386	18.402466	18.449274
19796	AT3G56760	CRK7	15.236685	19.467388	15.847011	14.412847	17.466766	21.063534
19797	AT3G56770	BHLH107	1.966838	3.441523	4.312603	4.464525	4.691476	1.869943
19798	AT3G56780	AT3G56780	0.0	0.0	0.0	0.0	0.209911	0.0
19799	AT3G56790	AT3G56790	0.5379	1.171962	0.497257	1.447773	0.500918	0.613739
19800	AT3G56800	CAM2	221.329361	262.888397	267.227539	352.362946	270.550262	320.194672
19801	AT3G56810	AT3G56810	18.20167	26.83037	13.406647	12.009662	11.330629	10.147003
19802	AT3G56820	AT3G56820	14.16857	18.791759	10.906474	14.348628	14.48873	8.474022
19803	AT3G56825	U2.4	0.812676	3.966997	1.229577	1.881675	1.345098	2.027721
19804	AT3G56830	AT3G56830	4.614997	7.866721	3.258707	3.657609	4.41103	3.712324
19805	AT3G56840	AT3G56840	11.836088	16.190514	13.163095	13.057511	13.944564	15.691014
19806	AT3G56850	DPBF3	25.60808	27.059032	23.092257	16.949659	18.551075	19.43639
19807	AT3G56860	UBA2A	57.624371	59.779655	56.91909	47.515156	49.735703	48.42598
19808	AT3G56870	AT3G56870	2.383754	2.480966	1.838341	4.077058	2.066229	4.443477
19809	AT3G56880	AT3G56880	47.990654	45.204838	40.783035	37.809792	40.32967	33.505375
19810	AT3G56890	AT3G56890	0.766199	2.834439	1.89292	2.603853	3.825139	4.401416
19811	AT3G56891	AT3G56891	3.505709	8.724853	2.810734	8.366709	5.964891	5.866771
19812	AT3G56900	AAAS	8.308956	9.49728	7.684945	11.199014	7.99978	8.629258
19813	AT3G56910	PSRP5	44.463364	51.085064	41.0075	33.691383	45.518185	42.254189
19814	AT3G56920	PAT01	0.0	0.0	0.0	0.0	0.0	0.0
19815	AT3G56930	PAT04	33.492439	37.365025	35.370213	30.844036	24.119217	29.135855
19816	AT3G56940	CRD1	32.16431	33.166832	25.397186	31.388493	30.984177	34.933411
19817	AT3G56950	SIP2-1	76.324417	88.994972	79.618004	67.521461	63.582775	77.430084
19818	AT3G56960	PIP5K4	2.982208	2.182544	3.525235	3.111653	4.460474	3.474673
19819	AT3G56970	ORG2	1.147487	4.557976	5.522884	88.057716	10.827593	52.445583
19820	AT3G56980	ORG3	14.104883	26.429243	21.164234	101.049698	21.873232	66.387764
19821	AT3G56990	EDA7	20.30689	20.53936	17.061216	30.281609	22.829727	21.271704
19822	AT3G57000	AT3G57000	37.023857	41.088753	34.839104	74.124855	52.517494	56.757545
19823	AT3G57010	SSL8	61.594921	98.588783	40.459743	137.420273	124.833969	130.560303
19824	AT3G57020	SSL9	101.565384	312.535889	89.659897	157.496918	181.988815	220.208817
19825	AT3G57030	SSL10	44.135368	42.420803	38.230762	44.53986	39.467388	38.235378
19826	AT3G57040	ARR9	53.712799	61.468987	55.626308	36.388138	49.316319	47.004959
19827	AT3G57050	CBL	80.524216	74.345703	66.337997	55.391747	54.839466	52.376816
19828	AT3G57060	AT3G57060	4.682815	3.638153	4.217165	5.781857	6.263939	4.858082
19829	AT3G57062	AT3G57062	13.780515	17.881237	14.804661	25.706604	18.121246	17.084715
19830	AT3G57070	AT3G57070	13.610561	16.876387	15.560046	13.282714	13.919483	16.997099
19831	AT3G57072	AT3G57072	1.006184	0.562843	0.0	0.0	0.0	0.0
19832	AT3G57080	NRPE5A	28.125811	24.670799	23.757706	30.015095	20.001255	23.654505
19833	AT3G57090	FIS1A	74.35125	68.81324	85.3358	79.773544	70.295563	74.405128
19834	AT3G57100	AT3G57100	0.137675	0.06934	0.14868	0.129601	0.0	0.0
19835	AT3G57110	AT3G57110	1.660094	0.319683	0.170911	0.130781	0.719481	0.252116
19836	AT3G57120	AT3G57120	9.256081	8.69643	7.783473	10.400536	10.478127	10.040426
19837	AT3G57130	NPR6	0.0	0.090942	0.091018	0.35976	0.675435	0.71393
19838	AT3G57140	SDP1L	4.773459	2.522242	2.426494	2.764803	2.714619	2.73546
19839	AT3G57150	CBF5	114.749077	110.573135	119.843262	171.87114	114.265984	128.148392
19840	AT3G57157	AT3G57157	20.468403	44.902527	36.292248	228.46817	99.686935	217.51825
19841	AT3G57160	AT3G57160	2.803642	4.785896	5.398549	4.542449	4.489444	6.454226
19842	AT3G57170	AT3G57170	9.340787	6.392436	10.151072	6.857066	9.149802	6.542801
19843	AT3G57180	BPG2	1.892108	2.086002	2.598559	1.569091	2.074556	2.143538
19844	AT3G57190	PRFB3	3.904803	4.062404	1.377074	4.22157	4.067688	2.874721
19845	AT3G57200	AT3G57200	1.324322	1.280343	0.726071	1.957281	1.849704	1.213834
19846	AT3G57210	AT3G57210	0.0	0.0	0.0	0.0	0.0	0.0
19847	AT3G57220	AT3G57220	13.417065	14.378049	11.703671	17.416718	11.803235	10.531404
19848	AT3G57230	AGL16	44.369366	35.970852	47.626434	26.913919	36.691746	34.251816
19849	AT3G57240	BG3	0.0	0.0	0.0	0.0	0.0	0.002434
19850	AT3G57250	AT3G57250	0.0	0.0	0.0	0.0	0.0	0.0
19851	AT3G57260	BG2	0.0	0.0	0.0	0.0	0.0	0.0
19852	AT3G57270	BG1	0.0	0.0	0.0	0.0	0.0	0.0
19853	AT3G57280	FAX1	41.688107	40.185226	41.298119	46.722931	39.069027	48.093636
19854	AT3G57290	EIF3E	135.858337	132.572662	119.531532	146.040817	111.758102	125.490005
19855	AT3G57300	INO80	20.963848	23.506479	17.591024	14.291789	16.427475	14.52212
19856	AT3G57310	AT3G57310	0.0	0.203208	0.0	0.736104	0.0	0.702795
19857	AT3G57320	AT3G57320	31.156265	26.990082	27.463234	28.346388	35.929207	28.240324
19858	AT3G57330	ACA11	35.24102	32.667816	33.575367	43.580799	31.940376	39.743206
19859	AT3G57340	AT3G57340	47.999187	55.58017	59.173111	43.791538	50.008701	42.60495
19860	AT3G57350	NUP93B	10.149187	10.127841	10.478738	11.920038	8.375397	5.854056
19861	AT3G57360	AT3G57360	7.584528	7.484595	8.624149	6.959507	6.121038	8.744299
19862	AT3G57370	AT3G57370	0.0	0.0	0.0	0.849597	0.442225	0.0
19863	AT3G57380	AT3G57380	5.977688	11.927423	7.86919	12.705587	11.797702	15.199519
19864	AT3G57390	AGL18	15.163987	11.541478	12.48172	14.462852	15.031069	14.388538
19865	AT3G57400	AT3G57400	10.061776	14.804278	13.639176	11.42373	10.583284	12.99765
19866	AT3G57410	VLN3	57.93734	59.462173	64.008018	44.465519	54.797028	48.909
19867	AT3G57420	AT3G57420	15.738896	13.308374	13.61371	16.626894	18.766308	14.5871
19868	AT3G57430	PCMP-H81	1.388167	0.82455	1.913304	1.730183	2.402888	1.424872
19869	AT3G57440	AT3G57440	0.116262	0.0	0.0	0.214307	0.64812	0.815627
19870	AT3G57450	AT3G57450	18.15527	24.650341	27.190844	40.498959	45.377266	34.507713
19871	AT3G57460	AT3G57460	0.0	0.796289	0.0	0.103866	0.0	0.0
19872	AT3G57470	AT3G57470	9.572684	11.959868	10.57136	9.759706	11.432667	8.661739
19873	AT3G57480	SAP13	14.747608	21.554787	24.9077	13.813066	17.586174	17.744341
19874	AT3G57490	RPS2D	31.611454	25.661104	23.157095	70.0625	35.982101	40.238682
19875	AT3G57500	AT3G57500	1.671719	4.381124	3.031381	3.676111	5.093843	5.137816
19876	AT3G57510	ADPG1	0.0	0.0	0.0	0.0	0.0	0.0
19877	AT3G57520	RFS2	137.419083	181.155365	155.081177	129.787292	148.282104	145.296814
19878	AT3G57530	CPK32	40.031311	50.068703	42.185146	42.006573	45.961895	52.408813
19879	AT3G57540	AT3G57540	8.400598	12.025566	8.747735	12.613433	17.082436	14.923352
19880	AT3G57550	GK-2	44.628754	44.928379	48.803986	52.501038	44.18853	48.600067
19881	AT3G57560	NAGK	14.868076	10.983828	14.723103	16.03698	17.865416	16.621346
19882	AT3G57570	AT3G57570	11.392956	10.340645	9.275494	9.30199	9.410644	10.620035
19883	AT3G57580	AT3G57580	3.646814	2.913927	3.014834	2.734457	2.871526	2.950127
19884	AT3G57586	AT3G57586	0.0395	0.091857	0.0	0.0	0.152274	0.000677
19885	AT3G57590	AT3G57590	5.216813	4.303076	6.203003	7.081601	5.135187	6.526377
19886	AT3G57600	DREB2F	0.159201	0.0	0.0	0.098636	0.0	0.0
19887	AT3G57610	PURA	37.758507	33.301174	31.844677	50.470322	36.547329	42.867764
19888	AT3G57620	AT3G57620	0.0	0.0	0.0	0.0	0.0	0.0
19889	AT3G57630	AT3G57630	15.60245	18.740652	13.886679	28.131226	20.875416	26.577503
19890	AT3G57640	AT3G57640	0.599749	0.631365	0.774751	0.95181	1.577969	0.963662
19891	AT3G57645	U2.2	0.958093	0.939242	0.283368	0.387357	0.314863	2.12227
19892	AT3G57650	LPAT2	47.854813	54.018066	47.458195	56.202621	49.030495	48.953735
19893	AT3G57660	NRPA1	7.926714	7.647255	8.07571	14.119961	10.146852	10.647931
19894	AT3G57670	WIP2	2.340036	2.960177	2.611762	3.136834	3.145278	1.506091
19895	AT3G57680	CTPA3	0.0	0.0	0.0	0.0	0.0	0.0
19896	AT3G57690	AGP23	0.0	0.0	0.0	0.0	0.0	0.0
19897	AT3G57710	AT3G57710	6.370454	8.539435	5.723255	10.255762	7.735286	10.611245
19898	AT3G57700	AT3G57700	0.0	0.0	0.0	0.0	0.0	0.0
19899	AT3G57720	AT3G57720	0.272642	0.407075	0.297621	0.748893	0.626173	1.073787
19900	AT3G57730	AT3G57730	1.771211	1.856532	3.717322	2.419708	3.136326	2.481607
19901	AT3G57740	AT3G57740	2.358178	3.388679	4.013356	1.56158	2.105279	0.976226
19902	AT3G57750	AT3G57750	10.561033	8.346647	8.144146	8.121524	9.698047	10.952287
19903	AT3G57760	AT3G57760	2.351696	2.217935	1.431293	1.677061	0.933525	0.840677
19904	AT3G57765	U2.3	1.321368	2.190663	1.423168	2.689517	0.898114	2.172412
19905	AT3G57770	AT3G57770	0.0	0.782756	0.0	0.392705	0.465512	0.741188
19906	AT3G57780	AT3G57780	6.079476	7.924756	6.067779	9.313149	9.318251	10.095397
19907	AT3G57785	AT3G57785	43.836849	46.592831	51.450783	54.899334	58.970589	57.853291
19908	AT3G57790	AT3G57790	19.264774	16.535219	18.51115	14.058267	15.229175	13.3931
19909	AT3G57800	BHLH60	7.420337	5.843197	6.194247	5.358782	3.759076	5.661305
19910	AT3G57810	AT3G57810	7.637998	9.976375	7.333511	8.881298	9.923687	8.328378
19911	AT3G57820	AT3G57820	0.933565	0.928128	0.0	0.490069	0.273363	0.404735
19912	AT3G57830	AT3G57830	3.43747	1.720582	2.783973	3.86842	3.560221	2.831045
19913	AT3G57840	AT3G57840	0.0	0.0	0.0	0.0	0.0	0.0
19914	AT3G57850	AT3G57850	0.0	0.0	0.0	0.0	0.0	0.0
19915	AT3G57854	AT3G57854	0.0	0.0	0.0	0.0	0.0	0.0
19916	AT3G57860	GIG1	17.946629	12.23621	15.994617	13.661549	13.227029	12.969671
19917	AT3G57870	SCE1	179.409439	183.086746	203.812195	220.115051	219.525543	235.156036
19918	AT3G57880	AT3G57880	16.096682	28.105719	16.335836	13.596925	14.621319	14.815627
19919	AT3G57890	AT3G57890	42.643635	41.688908	39.54089	54.367565	47.28537	46.056454
19920	AT3G57900	AT3G57900	0.0	0.0	0.0	0.0	0.0	0.0
19921	AT3G57910	AT3G57910	7.512038	4.540197	6.343784	7.191536	9.879097	10.213856
19922	AT3G57920	SPL15	1.608835	0.0	1.349813	2.810394	1.814776	1.840402
19923	AT3G57930	AT3G57930	45.746162	44.894314	42.936031	48.528053	45.09288	41.524815
19924	AT3G57940	AT3G57940	4.03878	4.017695	5.258697	11.22141	5.280846	7.083189
19925	AT3G57950	AT3G57950	7.44079	3.437399	5.431406	12.553789	7.88554	6.650359
19926	AT3G57958	AT3G57958	0.0	0.0	0.0	0.0	0.0	0.0
19927	AT3G57960	AT3G57960	0.0	0.0	0.0	0.0	0.0	0.0
19928	AT3G57965	AT3G57965	5.824304	4.931185	5.340579	8.498792	9.204459	8.055234
19929	AT3G57970	AT3G57970	3.756215	3.776388	0.0	3.75813	5.622963	2.94111
19930	AT3G57980	AT3G57980	7.86551	7.190531	6.026518	8.354337	7.215221	6.412152
19931	AT3G57990	AT3G57990	19.830147	26.378325	19.355732	20.800632	23.285637	21.589405
