gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT2G47210	AT2G47210.1	22.58	28.47	26.51	22.51	22.46	19.32
AT2G47220	AT2G47220.1	2.01	2.76	1.66	1.12	1.39	1.66
AT2G47230	AT2G47230.1,AT2G47230.2	3.99	3.16	4.28	3.69	3.18	1.83
AT2G47240	AT2G47240.1,AT2G47240.2	1.41	3.01	2.41	2.47	2.37	3.05
AT2G47250	AT2G47250.1	27.21	27.36	29.88	27.64	22.61	22.12
AT2G47260	AT2G47260.1	8.04	8.70	8.72	14.00	13.57	10.05
AT2G47270	AT2G47270.1	43.71	53.02	45.36	17.40	25.00	27.26
AT2G47275	AT2G47275.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47280	AT2G47280.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47300	AT2G47300.2,AT2G47300.3	0.88	0.93	0.72	1.07	1.20	0.81
AT2G47310	AT2G47310.1	3.59	4.36	3.94	5.14	4.65	4.86
AT2G47320	AT2G47320.1	102.25	104.39	95.67	119.36	104.50	104.06
AT2G47330	AT2G47330.1	16.80	17.35	15.34	16.42	16.90	15.43
AT2G47340	AT2G47340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47350	AT2G47350.1,AT2G47350.2	7.76	7.18	9.37	6.27	7.55	7.79
AT2G47360	AT2G47360.1	20.47	15.36	22.16	15.16	14.77	15.10
AT2G47370	AT2G47370.1	0.89	3.84	1.99	4.05	2.08	2.73
AT2G47380	AT2G47380.1	408.54	425.20	469.43	493.54	486.24	487.90
AT2G47390	AT2G47390.1	37.64	36.30	40.13	39.71	40.10	37.27
AT2G47400	AT2G47400.1	272.52	286.81	286.12	73.35	149.43	119.60
AT2G47410	AT2G47410.1,AT2G47410.2	8.18	7.98	6.27	8.58	8.64	8.04
AT2G47420	AT2G47420.1	53.52	64.45	47.85	40.16	37.88	30.10
AT2G47430	AT2G47430.1	0.00	0.00	0.00	0.00	0.04	0.00
AT2G47440	AT2G47440.1	12.95	11.82	14.02	11.34	11.08	8.87
AT2G47450	AT2G47450.1	31.09	31.32	37.43	11.22	16.75	13.34
AT2G47460	AT2G47460.1	3.56	4.95	3.34	17.64	18.79	24.20
AT2G47470	AT2G47470.1,AT2G47470.2,AT2G47470.3,AT2G47470.4	119.10	120.27	111.98	183.58	128.62	153.00
AT2G47480	AT2G47480.1	2.57	4.06	1.85	4.68	2.73	4.46
AT2G47485	AT2G47485.1	73.88	106.88	111.89	56.10	49.06	56.31
AT2G47490	AT2G47490.1	21.64	28.46	24.67	31.07	19.53	28.69
AT2G47500	AT2G47500.1	16.73	12.49	12.31	19.57	21.94	17.16
AT2G47510	AT2G47510.1,AT2G47510.2	92.84	94.67	100.44	113.46	91.43	106.48
AT2G47520	AT2G47520.1	3.89	5.16	7.76	2.99	2.76	2.46
AT2G47530	AT2G47530.1	10.19	3.33	5.63	5.45	6.18	8.26
AT2G47540	AT2G47540.1	30.93	22.01	48.13	28.55	26.79	34.37
AT2G47550	AT2G47550.1	7.37	8.57	13.51	7.79	7.24	8.22
AT2G47560	AT2G47560.1	5.55	16.32	10.87	11.20	9.67	10.28
AT2G47570	AT2G47570.1,AT2G47570.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47580	AT2G47580.1	44.18	52.21	36.19	53.39	38.03	41.44
AT2G47585	AT2G47585.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47590	AT2G47590.1	16.15	14.20	14.41	24.30	20.57	20.95
AT2G47600	AT2G47600.1	27.38	24.22	23.94	17.55	18.60	17.77
AT2G47610	AT2G47610.1	302.82	257.15	301.56	458.27	278.66	308.96
AT2G47620	AT2G47620.1	9.00	9.99	8.62	12.21	7.76	7.13
AT2G47630	AT2G47630.1	29.06	41.62	32.55	32.99	37.94	41.41
AT2G47640	AT2G47640.1,AT2G47640.2,AT2G47640.3,AT2G47640.4	55.67	72.12	72.65	94.02	85.34	72.79
AT2G47650	AT2G47650.1,AT2G47650.2	107.67	86.84	104.54	84.95	76.16	82.81
AT2G47660	AT2G47660.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47670	AT2G47670.1	1.78	4.22	2.05	2.44	4.48	5.02
AT2G47680	AT2G47680.1	2.47	1.87	3.11	4.83	3.50	3.03
AT2G47690	AT2G47690.1,AT2G47690.2	243.13	257.32	295.66	246.80	256.82	237.12
AT2G47700	AT2G47700.1	30.21	25.40	38.58	21.85	27.51	20.03
AT2G47710	AT2G47710.1	31.41	56.39	34.87	41.34	30.51	34.11
AT2G47720	AT2G47720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47730	AT2G47730.1	282.44	352.76	301.25	266.28	243.15	285.93
AT2G47740	AT2G47740.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47750	AT2G47750.1	0.34	0.40	0.24	0.59	0.25	0.78
AT2G47760	AT2G47760.1,AT2G47760.2,AT2G47760.3	14.51	10.59	12.32	14.54	14.42	10.65
AT2G47770	AT2G47770.1	1.00	16.01	0.69	0.54	1.22	1.91
AT2G47780	AT2G47780.1	0.82	0.03	0.56	0.00	0.00	0.00
AT2G47790	AT2G47790.1	19.84	16.63	18.67	18.43	17.37	14.94
AT2G47800	AT2G47800.1	17.93	29.09	18.21	29.10	23.99	27.95
AT2G47810	AT2G47810.1	3.63	6.87	3.05	4.84	5.50	6.68
AT2G47820	AT2G47820.1,AT2G47820.2	3.06	2.15	1.77	2.10	1.79	1.86
AT2G47830	AT2G47830.1,AT2G47830.2	6.77	6.28	8.74	7.95	9.31	7.09
AT2G47840	AT2G47840.1	27.97	27.65	23.49	28.27	26.40	24.24
AT2G47844	AT2G47844.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47850	AT2G47850.1,AT2G47850.2,AT2G47850.3	13.90	15.17	12.90	13.65	15.59	15.39
AT2G47860	AT2G47860.1,AT2G47860.2,AT2G47860.3	13.32	16.33	10.21	16.21	16.28	15.41
AT2G47870	AT2G47870.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47880	AT2G47880.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G47890	AT2G47890.1,AT2G47890.2	27.11	32.69	32.96	39.75	43.00	44.43
AT2G47895	AT2G47895.1	0.00	0.00	0.00	0.00	0.00	1.09
AT2G47900	AT2G47900.1,AT2G47900.2,AT2G47900.3	19.77	27.70	19.07	23.21	17.82	23.84
AT2G47910	AT2G47910.1,AT2G47910.2	5.43	4.50	7.89	2.17	1.65	3.93
AT2G47920	AT2G47920.1	1.06	0.09	0.65	2.26	1.78	2.52
AT2G47930	AT2G47930.1	10.69	4.35	5.75	10.97	9.16	3.32
AT2G47940	AT2G47940.1,AT2G47940.2	20.21	20.49	17.96	16.38	18.59	13.59
AT2G47950	AT2G47950.1	0.85	2.27	3.63	2.95	3.93	1.18
AT2G47960	AT2G47960.1	48.06	46.63	45.51	41.58	36.09	38.89
AT2G47970	AT2G47970.1,AT2G47970.2	37.31	38.72	43.41	32.81	34.84	31.16
AT2G47980	AT2G47980.1	27.60	23.44	24.48	25.23	21.74	18.95
AT2G47990	AT2G47990.1	14.47	15.24	13.31	22.59	15.91	17.47
AT2G48000	AT2G48000.1	6.95	10.34	8.44	7.51	9.03	8.37
AT2G48010	AT2G48010.1	11.39	10.88	11.89	7.75	5.45	7.05
AT2G48020	AT2G48020.1,AT2G48020.2	44.57	45.62	38.73	23.92	24.87	24.99
AT2G48030	AT2G48030.1	11.68	11.90	11.66	12.86	16.53	15.44
AT2G48060	AT2G48060.1	8.24	7.42	7.00	7.81	9.08	7.92
AT2G48070	AT2G48070.1,AT2G48070.2,AT2G48070.3	17.50	16.53	15.93	9.36	14.64	10.19
AT2G48075	AT2G48075.1	2.02	4.36	1.11	2.78	2.67	0.46
AT2G48080	AT2G48080.1	3.06	3.14	4.15	20.42	7.31	18.13
AT2G48090	AT2G48090.1	5.17	5.39	12.36	17.41	25.38	16.92
AT2G48100	AT2G48100.1,AT2G48100.2,AT2G48100.3,AT2G48100.4	28.74	20.39	29.31	28.19	25.39	19.77
AT2G48110	AT2G48110.1	5.30	4.46	5.44	4.67	5.66	5.06
AT2G48120	AT2G48120.1,AT2G48120.2	9.20	5.27	8.10	7.63	8.03	6.89
AT2G48121	AT2G48121.1,AT2G48121.2	0.00	0.00	0.00	0.00	1.07	0.00
AT2G48130	AT2G48130.1	77.47	117.64	78.16	117.75	97.12	157.03
AT2G48140	AT2G48140.1,AT2G48140.2	54.57	70.41	45.35	66.84	72.34	101.40
AT2G48150	AT2G48150.1	1.97	1.11	3.41	1.45	2.98	0.08
AT2G48160	AT2G48160.1	15.98	14.38	13.90	14.53	14.17	14.27
AT3G01010	AT3G01010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01015	AT3G01015.1	0.19	0.00	0.00	0.24	0.18	0.10
AT3G01020	AT3G01020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01030	AT3G01030.1	0.00	0.00	0.00	0.00	0.31	0.00
AT3G01040	AT3G01040.1,AT3G01040.2	9.88	12.28	10.84	16.31	11.58	12.73
AT3G01050	AT3G01050.1	25.46	50.49	43.33	28.80	34.89	42.33
AT3G01060	AT3G01060.1,AT3G01060.2,AT3G01060.3	3.74	8.54	3.67	2.41	1.69	4.57
AT3G01070	AT3G01070.1	9.99	9.76	14.79	9.88	11.01	12.08
AT3G01080	AT3G01080.1	0.94	0.90	0.65	0.77	0.90	0.26
AT3G01085	AT3G01085.1	0.00	0.14	0.00	0.05	0.00	0.00
AT3G01090	AT3G01090.1,AT3G01090.2,AT3G01090.3	25.04	24.99	31.05	20.20	19.96	17.73
AT3G01100	AT3G01100.1,AT3G01100.2	13.79	14.79	15.62	15.11	12.55	13.19
AT3G01120	AT3G01120.1	193.88	179.57	199.46	230.56	172.45	197.41
AT3G01130	AT3G01130.1,AT3G01130.2	117.52	108.80	120.36	140.15	115.14	118.04
AT3G01140	AT3G01140.1	0.00	0.47	0.00	0.42	0.20	0.00
AT3G01142	AT3G01142.1	1.63	3.40	2.14	1.23	2.76	2.37
AT3G01150	AT3G01150.1,AT3G01150.2	22.23	18.58	22.30	17.47	12.90	15.70
AT3G01160	AT3G01160.1	18.51	17.23	14.24	22.09	18.43	19.53
AT3G01170	AT3G01170.1	18.13	24.67	23.12	16.21	15.74	17.93
AT3G01175	AT3G01175.1	10.43	16.61	18.52	1.38	4.04	1.81
AT3G01180	AT3G01180.1	7.00	7.41	7.89	10.56	10.14	8.31
AT3G01185	AT3G01185.1	0.00	0.00	0.74	0.00	0.69	0.00
AT3G01190	AT3G01190.1	588.75	593.92	734.03	451.70	472.65	564.11
AT3G01200	AT3G01200.1	27.94	30.80	30.34	21.75	25.57	24.84
AT3G01202	AT3G01202.1	0.97	1.33	0.63	1.61	0.60	1.24
AT3G01210	AT3G01210.1	10.06	13.93	11.00	14.76	10.72	11.52
AT3G01220	AT3G01220.1	39.01	28.00	26.05	28.21	21.88	19.89
AT3G01230	AT3G01230.1	0.00	0.00	0.00	0.00	0.34	0.00
AT3G01240	AT3G01240.1	0.00	0.00	0.00	0.66	0.00	0.00
AT3G01250	AT3G01250.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01260	AT3G01260.1	80.71	39.03	64.54	72.51	66.96	58.01
AT3G01270	AT3G01270.1	0.24	0.00	0.22	0.00	0.16	0.00
AT3G01280	AT3G01280.1	273.10	256.31	272.31	335.73	247.13	267.76
AT3G01290	AT3G01290.1	672.30	777.44	948.50	152.97	318.08	257.84
AT3G01300	AT3G01300.1	19.78	18.93	19.05	14.35	14.60	15.05
AT3G01310	AT3G01310.1,AT3G01310.2	28.93	19.72	24.39	9.60	16.55	12.93
AT3G01311	AT3G01311.1	0.03	0.00	0.00	0.00	0.12	0.27
AT3G01313	AT3G01313.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01316	AT3G01316.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01319	AT3G01319.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01320	AT3G01320.1,AT3G01320.2	9.74	8.88	8.25	9.18	8.97	8.18
AT3G01322	AT3G01322.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01323	AT3G01323.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01324	AT3G01324.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01325	AT3G01325.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01326	AT3G01326.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01327	AT3G01327.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01328	AT3G01328.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01329	AT3G01329.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01330	AT3G01330.1	7.38	6.90	5.36	7.83	7.69	5.19
AT3G01331	AT3G01331.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01340	AT3G01340.1,AT3G01340.2	67.41	66.79	76.71	63.01	46.24	47.33
AT3G01345	AT3G01345.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01350	AT3G01350.1	7.02	11.09	6.15	5.49	5.49	5.55
AT3G01360	AT3G01360.1,AT3G01360.2	18.26	25.70	17.83	23.00	19.92	21.20
AT3G01370	AT3G01370.1	7.71	7.37	4.20	6.30	5.17	5.44
AT3G01380	AT3G01380.1	7.12	7.12	5.73	7.92	7.73	7.23
AT3G01390	AT3G01390.1,AT3G01390.2	324.48	340.21	286.96	352.43	279.67	341.85
AT3G01400	AT3G01400.1	20.66	33.94	23.42	16.77	14.83	18.58
AT3G01410	AT3G01410.1,AT3G01410.2	3.31	5.24	5.19	8.08	5.42	6.45
AT3G01420	AT3G01420.1	296.88	431.00	417.64	350.45	406.15	430.21
AT3G01430	AT3G01430.1	7.37	23.04	12.39	9.19	11.58	10.97
AT3G01435	AT3G01435.1	11.43	8.29	9.60	14.99	8.73	12.77
AT3G01440	AT3G01440.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01450	AT3G01450.1	4.55	7.21	5.23	4.65	4.46	6.53
AT3G01460	AT3G01460.1	5.38	4.82	5.70	5.66	6.01	5.49
AT3G01470	AT3G01470.1	73.93	97.79	79.10	60.13	59.49	67.89
AT3G01472	AT3G01472.1	73.93	97.79	79.10	60.13	59.49	67.89
AT3G01480	AT3G01480.1,AT3G01480.2	11.22	10.44	10.03	7.80	8.63	8.91
AT3G01490	AT3G01490.1	0.37	0.76	0.70	0.63	0.98	0.64
AT3G01500	AT3G01500.1,AT3G01500.2,AT3G01500.3	0.13	0.22	1.68	0.28	0.52	2.85
AT3G01510	AT3G01510.1	1.09	0.90	1.73	1.79	0.56	1.63
AT3G01513	AT3G01513.1	9.53	11.46	7.51	9.25	9.67	11.01
AT3G01516	AT3G01516.1	6.31	5.48	7.03	6.36	7.06	7.66
AT3G01520	AT3G01520.1	132.55	169.74	134.23	91.67	99.37	100.29
AT3G01530	AT3G01530.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01540	AT3G01540.1,AT3G01540.2,AT3G01540.3,AT3G01540.4	93.21	98.05	92.36	76.29	85.95	73.27
AT3G01550	AT3G01550.1	0.00	0.02	0.00	0.14	0.12	0.00
AT3G01560	AT3G01560.1	23.06	29.56	25.84	14.55	14.33	15.41
AT3G01570	AT3G01570.1	1.26	1.42	0.47	2.90	1.41	2.82
AT3G01572	AT3G01572.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01580	AT3G01580.1	0.85	0.07	0.44	1.21	0.36	0.75
AT3G01590	AT3G01590.1,AT3G01590.2	22.30	30.84	22.21	20.74	20.63	22.48
AT3G01600	AT3G01600.1	4.41	3.06	4.36	4.42	1.62	4.26
AT3G01610	AT3G01610.1	8.05	9.01	8.24	8.93	8.42	7.87
AT3G01620	AT3G01620.1	0.47	0.16	0.05	0.13	0.38	0.24
AT3G01630	AT3G01630.1	0.00	0.00	0.00	0.00	0.02	0.00
AT3G01640	AT3G01640.1	26.24	21.31	22.66	21.22	21.45	22.49
AT3G01650	AT3G01650.1	18.66	26.59	23.47	17.81	18.40	19.59
AT3G01660	AT3G01660.1	1.03	1.72	1.62	0.46	1.27	0.29
AT3G01670	AT3G01670.1	14.62	14.21	25.58	12.95	15.81	8.59
AT3G01680	AT3G01680.1	15.06	15.61	18.53	12.34	15.14	7.12
AT3G01690	AT3G01690.1	120.45	109.84	136.58	60.46	78.65	76.75
AT3G01700	AT3G01700.1	0.00	0.00	0.00	0.21	0.00	0.00
AT3G01705	AT3G01705.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01710	AT3G01710.1,AT3G01710.2	3.92	5.07	3.83	8.40	4.48	5.32
AT3G01720	AT3G01720.1	43.21	43.69	45.31	44.72	41.62	47.30
AT3G01730	AT3G01730.1	0.00	0.00	0.00	6.49	1.11	6.72
AT3G01740	AT3G01740.1	85.81	62.10	83.56	82.15	62.87	64.35
AT3G01750	AT3G01750.1	1.27	2.01	1.70	0.75	1.64	0.62
AT3G01760	AT3G01760.1	1.09	0.73	2.37	1.58	1.77	1.59
AT3G01770	AT3G01770.1	38.08	45.62	37.33	21.79	26.51	21.63
AT3G01780	AT3G01780.1	21.95	21.40	19.20	24.38	19.24	20.09
AT3G01790	AT3G01790.1,AT3G01790.2	56.57	57.74	58.18	73.06	48.33	48.94
AT3G01800	AT3G01800.1	9.15	9.40	9.59	15.47	12.68	12.47
AT3G01810	AT3G01810.1,AT3G01810.2,AT3G01810.3	3.65	6.40	4.89	8.05	8.08	9.65
AT3G01820	AT3G01820.1	20.64	30.61	21.27	38.24	33.69	36.58
AT3G01830	AT3G01830.1,AT3G01830.2	0.85	1.20	0.86	1.94	0.76	1.25
AT3G01840	AT3G01840.1	1.16	0.67	0.23	0.44	0.15	0.74
AT3G01850	AT3G01850.1,AT3G01850.2	33.18	38.76	40.51	24.33	25.92	23.40
AT3G01860	AT3G01860.1,AT3G01860.2	25.62	21.82	26.97	40.18	34.61	31.37
AT3G01870	AT3G01870.1	0.00	0.21	0.31	0.65	1.07	1.09
AT3G01880	AT3G01880.1	0.00	0.00	0.00	0.00	0.06	0.00
AT3G01890	AT3G01890.1	3.52	4.65	5.89	4.19	3.28	3.32
AT3G01900	AT3G01900.1	2.10	1.59	1.89	3.56	3.61	2.36
AT3G01910	AT3G01910.1,AT3G01910.2,AT3G01910.3	66.27	82.10	73.26	78.96	66.64	66.08
AT3G01920	AT3G01920.1	2.96	5.64	6.44	1.65	2.35	3.78
AT3G01930	AT3G01930.1,AT3G01930.2	17.75	20.65	17.10	23.58	24.13	26.67
AT3G01940	AT3G01940.1	5.22	0.00	0.00	13.74	11.58	0.00
AT3G01950	AT3G01950.1	15.38	9.21	36.17	12.45	7.21	11.54
AT3G01960	AT3G01960.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01961	AT3G01961.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G01970	AT3G01970.1	20.77	33.45	22.70	11.99	14.69	13.21
AT3G01980	AT3G01980.1,AT3G01980.2,AT3G01980.3,AT3G01980.4	15.17	16.72	17.67	20.83	14.06	20.89
AT3G01990	AT3G01990.1	4.47	3.35	3.97	6.76	5.44	9.56
AT3G02000	AT3G02000.1	2.48	3.15	2.78	4.81	2.30	2.29
AT3G02010	AT3G02010.1	1.89	0.72	1.01	1.80	1.13	1.49
AT3G02020	AT3G02020.1	16.61	5.36	16.53	42.12	26.69	24.82
AT3G02030	AT3G02030.1	2.77	2.20	2.73	2.47	2.46	2.00
AT3G02040	AT3G02040.1	34.74	77.71	38.26	42.38	28.07	40.85
AT3G02050	AT3G02050.1	5.53	7.75	5.81	7.83	8.17	8.53
AT3G02060	AT3G02060.1,AT3G02060.2	4.64	4.86	5.48	5.70	5.44	4.11
AT3G02065	AT3G02065.1,AT3G02065.2,AT3G02065.3	15.84	14.04	15.43	13.70	12.59	11.24
AT3G02070	AT3G02070.1	4.06	5.12	6.76	6.37	6.00	7.02
AT3G02080	AT3G02080.1	569.98	506.50	589.80	605.26	408.08	437.40
AT3G02090	AT3G02090.1,AT3G02090.2	245.85	245.66	256.55	300.02	237.99	257.20
AT3G02100	AT3G02100.1	0.47	0.18	0.39	0.26	1.99	0.00
AT3G02110	AT3G02110.1	4.67	2.72	4.69	4.98	1.79	2.79
AT3G02120	AT3G02120.1	67.94	48.37	84.35	100.03	89.94	67.76
AT3G02125	AT3G02125.1	0.08	0.31	0.00	0.43	0.33	0.00
AT3G02130	AT3G02130.1	5.18	3.95	4.65	4.94	4.58	4.81
AT3G02140	AT3G02140.1	29.23	45.46	42.50	37.04	27.94	30.18
AT3G02150	AT3G02150.1,AT3G02150.2	1.42	1.95	0.90	0.75	0.56	0.17
AT3G02160	AT3G02160.1	1.83	1.76	1.67	2.32	1.55	2.05
AT3G02170	AT3G02170.1	6.11	6.05	5.68	3.72	3.04	2.50
AT3G02180	AT3G02180.1,AT3G02180.2,AT3G02180.3	95.89	98.02	97.99	98.98	92.43	77.78
AT3G02190	AT3G02190.1	77.20	79.71	73.75	132.53	82.95	109.66
AT3G02200	AT3G02200.1,AT3G02200.2	80.94	83.88	79.94	76.85	64.74	66.45
AT3G02210	AT3G02210.1	2.41	1.03	1.39	2.41	0.48	2.23
AT3G02220	AT3G02220.1	55.39	49.26	53.49	63.14	45.33	55.46
AT3G02230	AT3G02230.1	321.25	331.07	309.56	406.13	255.31	343.40
AT3G02240	AT3G02240.1	91.02	107.21	129.62	73.05	64.55	64.24
AT3G02242	AT3G02242.1	14.67	10.33	19.08	7.62	7.58	13.83
AT3G02250	AT3G02250.1	10.25	12.89	10.48	12.60	12.10	13.32
AT3G02260	AT3G02260.1	16.73	15.89	13.39	12.49	15.79	12.27
AT3G02270	AT3G02270.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02280	AT3G02280.1	6.13	5.78	7.18	6.82	6.45	6.06
AT3G02290	AT3G02290.1,AT3G02290.2	22.02	29.20	28.78	16.41	21.38	18.72
AT3G02300	AT3G02300.1	19.79	24.29	21.96	18.78	18.74	18.16
AT3G02310	AT3G02310.1	0.16	0.00	0.00	0.00	0.04	0.00
AT3G02315	AT3G02315.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02320	AT3G02320.1	8.24	9.35	6.29	12.95	11.10	9.80
AT3G02330	AT3G02330.1	0.37	0.91	1.25	1.18	0.63	0.65
AT3G02335	AT3G02335.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02340	AT3G02340.1	22.91	27.54	26.20	14.57	17.77	13.00
AT3G02350	AT3G02350.1	33.16	33.28	25.55	47.94	33.92	39.12
AT3G02360	AT3G02360.1,AT3G02360.2	159.05	171.42	169.26	207.51	171.98	193.41
AT3G02370	AT3G02370.1,AT3G02370.2	4.26	1.38	3.28	2.81	2.17	1.67
AT3G02380	AT3G02380.1	7.38	56.74	10.75	4.32	2.86	8.58
AT3G02390	AT3G02390.1,AT3G02390.2	0.00	0.00	6.58	1.22	0.28	0.00
AT3G02400	AT3G02400.1	4.87	4.17	3.73	4.45	4.23	4.73
AT3G02410	AT3G02410.1,AT3G02410.2	0.16	0.26	0.02	0.20	0.27	0.03
AT3G02420	AT3G02420.1	29.35	30.40	33.44	32.64	24.23	29.64
AT3G02430	AT3G02430.1	1.22	2.09	2.10	2.14	1.71	0.39
AT3G02440	AT3G02440.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02450	AT3G02450.1	10.14	10.95	9.25	9.45	9.97	10.87
AT3G02460	AT3G02460.1,AT3G02460.2	21.99	19.98	27.81	16.42	18.06	20.47
AT3G02468	AT3G02468.1	1318.27	1633.55	1721.05	1079.22	1018.60	1217.16
AT3G02470	AT3G02470.1,AT3G02470.3,AT3G02470.4	245.89	214.77	22.61	6.04	38.33	7.15
AT3G02480	AT3G02480.1	0.00	33.25	1.25	1.74	6.65	4.27
AT3G02490	AT3G02490.1	3.58	2.93	4.14	6.06	5.08	3.70
AT3G02493	AT3G02493.1	9.52	10.63	4.63	6.29	16.67	9.81
AT3G02500	AT3G02500.1	0.51	1.91	0.19	0.02	0.50	0.37
AT3G02510	AT3G02510.1,AT3G02510.2	8.88	10.00	8.10	10.55	8.04	6.90
AT3G02515	AT3G02515.1	0.00	0.00	0.00	0.08	0.39	0.24
AT3G02520	AT3G02520.1	83.70	79.91	73.41	81.18	72.13	70.92
AT3G02530	AT3G02530.1	33.52	35.36	33.08	53.12	32.36	33.55
AT3G02540	AT3G02540.1,AT3G02540.2,AT3G02540.3	41.76	36.41	43.85	28.43	29.48	26.76
AT3G02550	AT3G02550.1	8.41	15.64	10.70	16.00	11.01	11.83
AT3G02555	AT3G02555.1	7.16	11.16	6.93	8.52	8.80	7.10
AT3G02560	AT3G02560.1,AT3G02560.2	275.84	288.59	308.59	307.21	233.94	247.34
AT3G02570	AT3G02570.1	25.99	30.14	30.83	30.93	27.06	24.42
AT3G02580	AT3G02580.1	36.96	45.98	37.93	53.58	42.17	37.63
AT3G02590	AT3G02590.1	0.15	1.29	0.45	1.83	0.97	1.30
AT3G02600	AT3G02600.1,AT3G02600.2,AT3G02600.3,AT3G02600.4,AT3G02600.5	18.24	21.34	24.53	23.77	20.82	22.94
AT3G02610	AT3G02610.1	13.30	13.36	19.07	13.75	19.35	15.85
AT3G02620	AT3G02620.1	6.45	12.09	9.27	9.96	4.89	10.64
AT3G02630	AT3G02630.1	33.55	33.20	31.93	50.49	39.97	38.16
AT3G02640	AT3G02640.1	45.34	30.20	35.23	62.60	48.76	52.52
AT3G02645	AT3G02645.1	0.03	0.00	0.42	0.13	0.00	0.00
AT3G02650	AT3G02650.1	11.98	12.26	13.82	20.92	14.98	12.51
AT3G02660	AT3G02660.1	5.38	4.05	4.46	6.72	4.85	6.11
AT3G02670	AT3G02670.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02680	AT3G02680.1	4.42	3.37	3.65	4.10	3.52	2.40
AT3G02690	AT3G02690.1	6.60	9.99	5.61	3.69	4.42	6.01
AT3G02700	AT3G02700.1	39.21	54.88	35.24	28.98	31.35	26.27
AT3G02710	AT3G02710.1	16.28	13.55	13.14	21.67	19.65	18.80
AT3G02715	AT3G02715.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02720	AT3G02720.1	26.57	29.34	30.16	28.59	24.67	22.32
AT3G02730	AT3G02730.1	3.10	6.64	5.39	12.02	7.65	10.89
AT3G02740	AT3G02740.1	22.23	32.37	22.80	19.72	21.44	21.85
AT3G02750	AT3G02750.1,AT3G02750.2,AT3G02750.3	28.59	37.51	28.91	24.64	23.98	28.64
AT3G02760	AT3G02760.1	28.59	26.57	23.03	35.52	25.62	31.04
AT3G02770	AT3G02770.1	43.48	37.32	60.50	32.05	26.10	34.06
AT3G02780	AT3G02780.1	302.48	278.85	344.78	282.96	226.45	247.69
AT3G02790	AT3G02790.1	106.75	108.48	112.60	117.38	110.98	100.98
AT3G02800	AT3G02800.1	6.97	7.26	4.93	2.54	2.79	3.55
AT3G02810	AT3G02810.1	0.00	0.00	0.00	0.00	0.00	0.00
AT3G02820	AT3G02820.1	12.58	12.26	13.68	13.60	7.88	10.04
AT3G02830	AT3G02830.1	9.17	14.73	7.57	11.29	11.53	13.50
AT3G02832	AT3G02832.1	2.97	5.38	5.29	3.36	2.40	2.46
AT3G02840	AT3G02840.1	0.95	0.63	0.65	0.00	0.14	0.24
AT3G02850	AT3G02850.1	15.63	18.37	25.87	9.49	5.51	7.92
AT3G02860	AT3G02860.1,AT3G02860.2	11.92	10.46	15.12	12.65	10.23	10.77
AT3G02870	AT3G02870.1,AT3G02870.2,AT3G02870.3	22.56	22.16	23.41	49.63	27.81	44.40
AT3G02875	AT3G02875.1	9.17	18.59	10.86	8.99	8.92	10.68
