,Geneid,gene_name,SRR950087,SRR950082,SRR950086,SRR950080,SRR950085,SRR950078,SRR950079,SRR950083,SRR950081,SRR950084
5140,ENSG00000228844,RP11-467I20.3,0,0,0,0,0,0,0,0,0,0
5142,ENSG00000234872,RP11-467I20.5,0,0,0,0,2,0,0,0,1,0
5144,ENSG00000230015,RP11-80B9.4,1,0,0,0,1,0,2,0,1,2
5145,ENSG00000226919,RP11-80B9.1,13,0,1,2,13,3,12,9,8,3
5146,ENSG00000182901,RGS7,2829,45,67,47,3885,70,4614,4697,4692,107
5147,ENSG00000223963,PRKRIRP8,22,0,2,1,27,0,30,30,27,2
5148,ENSG00000215802,RFKP1,3,0,0,0,6,0,9,3,2,0
5149,ENSG00000233615,HNRNPA1P42,1,0,0,0,3,0,7,8,8,3
5150,ENSG00000238085,RP11-435F13.2,1,0,0,1,1,0,2,1,2,1
5151,ENSG00000265831,MIR3123,0,0,0,1,1,0,0,0,1,0
5152,ENSG00000224348,RP11-306K13.1,4,0,0,0,4,0,2,3,2,1
5153,ENSG00000225554,RP11-527D7.1,266,25,21,28,328,24,384,368,344,50
5154,ENSG00000091483,FH,2208,5097,5998,7286,3350,9040,3736,3914,3791,10916
5155,ENSG00000117009,KMO,39,36,55,61,53,64,61,70,59,89
5156,ENSG00000054277,OPN3,327,574,775,954,517,932,636,622,678,1048
5157,ENSG00000203668,CHML,991,3039,4498,4390,1221,5424,1423,1642,1476,6262
5158,ENSG00000162843,WDR64,7,4,8,3,13,12,13,16,16,11
5159,ENSG00000229022,RP11-553N16.1,0,3,3,5,0,5,0,2,1,7
5160,ENSG00000174371,EXO1,11,2343,2716,3388,17,4050,15,16,38,4997
5161,ENSG00000235990,RP11-323D18.5,0,2,11,13,0,14,1,0,1,13
5162,ENSG00000196289,BECN1P1,0,1,2,1,0,2,0,1,1,1
5163,ENSG00000213026,CFL1P4,1,0,0,0,0,0,1,1,0,2
5164,ENSG00000197769,MAP1LC3C,9,30,12,25,33,22,25,29,24,39
5166,ENSG00000224625,TUBB8P6,1,0,0,1,0,0,0,0,1,0
5167,ENSG00000180287,PLD5,1142,15,18,18,1637,20,1816,2075,1853,29
5169,ENSG00000272865,RP11-561I11.4,9,0,2,0,20,1,23,19,24,0
5170,ENSG00000252084,RN7SKP12,0,0,0,0,1,0,3,2,0,0
5171,ENSG00000224525,RP11-561I11.3,8,0,1,0,24,1,19,18,27,1
5172,ENSG00000226750,RP11-513D4.3,0,1,0,0,0,0,0,0,1,0
5174,ENSG00000213690,RP11-513D4.1,0,0,0,1,1,1,0,4,0,0
5179,ENSG00000230199,RP11-331N16.1,0,3,2,7,3,4,3,0,1,6
5181,ENSG00000231512,RP11-261C10.2,0,1,0,0,0,0,2,4,0,2
5182,ENSG00000253326,RP11-261C10.7,2,25,46,32,1,29,4,3,5,40
5183,ENSG00000214837,RP11-261C10.3,3,38,19,38,9,43,7,14,4,63
5185,ENSG00000143702,CEP170,4705,2614,3768,3933,6333,4666,7417,7890,7276,5357
5186,ENSG00000227230,RP11-261C10.5,11,8,20,20,18,23,24,20,7,23
5187,ENSG00000232085,RP11-261C10.4,1,1,1,0,0,0,0,1,1,5
5188,ENSG00000269795,AC092782.1,0,1,1,0,1,3,1,1,0,4
5189,ENSG00000054282,SDCCAG8,1184,755,952,1125,1499,1282,1749,1962,1913,1553
5190,ENSG00000224727,FCF1P7,2,7,7,9,6,5,6,4,5,8
5191,ENSG00000265201,MIR4677,1,2,3,0,1,5,2,0,3,2
5192,ENSG00000117020,AKT3,5630,1519,1874,1941,8219,2505,9577,10360,9827,2834
5193,ENSG00000236031,RP11-269F20.1,16,4,2,5,23,7,32,29,28,5
5194,ENSG00000226766,FABP7P1,3,0,1,0,7,2,4,9,5,0
5195,ENSG00000232184,RP11-370K11.1,1,4,0,3,2,4,5,3,3,4
5196,ENSG00000228939,AKT3-IT1,10,3,3,7,10,6,6,10,11,11
5197,ENSG00000226828,RP11-278H7.1,36,0,2,3,30,4,48,49,49,3
5198,ENSG00000179456,ZBTB18,17263,1216,1401,1769,25162,2167,29406,30228,30323,2517
5199,ENSG00000268146,AL590483.1,76,0,0,1,98,0,107,154,126,0
5200,ENSG00000229960,RP11-278H7.4,4,0,0,2,1,0,2,6,8,1
5202,ENSG00000237759,RP11-278H7.3,1,0,0,0,2,0,6,11,5,0
5203,ENSG00000173728,C1orf100,6,1,14,22,14,11,11,5,9,19
5204,ENSG00000240963,RP11-518L10.5,0,1,0,0,1,0,0,0,0,3
5205,ENSG00000225401,TGIF2P1,0,0,2,2,3,1,2,2,4,4
5206,ENSG00000035687,ADSS,2192,2754,3726,4039,2963,5124,3284,3753,3375,6053
5207,ENSG00000179397,C1orf101,63,28,34,31,118,40,106,117,123,54
5208,ENSG00000238952,AC099757.1,1,1,0,0,6,2,2,2,0,0
5209,ENSG00000227735,CYCSP5,1,0,0,0,0,0,0,0,0,0
5210,ENSG00000121644,DESI2,1184,3565,4487,5002,1619,6082,1840,1979,1924,6932
5211,ENSG00000232059,RP11-173A6.2,3,8,6,8,8,12,12,31,15,9
5212,ENSG00000203667,COX20,254,149,187,181,300,167,363,402,340,258
5213,ENSG00000188206,HNRNPU-AS1,772,997,1378,1418,1072,1729,1283,1391,1312,1926
5214,ENSG00000153187,HNRNPU,13307,23598,32378,32826,17259,40959,19937,20669,19510,48280
5215,ENSG00000273175,RP11-11N7.4,13,1,5,5,11,4,8,17,16,7
5216,ENSG00000201758,RN7SKP55,4,0,0,0,1,1,0,4,3,0
5217,ENSG00000252073,RNU6-947P,1,0,0,1,2,0,2,0,2,0
5218,ENSG00000272195,RP11-156E8.1,78,23,38,33,83,50,96,90,81,48
5219,ENSG00000203666,EFCAB2,468,377,424,614,704,693,840,839,898,805
5220,ENSG00000252282,RNU6-1089P,0,0,0,1,4,0,0,0,1,0
5221,ENSG00000251754,RNU6-999P,0,0,0,1,3,0,1,1,0,2
5222,ENSG00000223353,RP11-290P14.2,0,0,0,0,0,0,0,0,0,0
5223,ENSG00000201170,RNU1-132P,1,0,0,0,0,0,4,6,1,1
5224,ENSG00000162849,KIF26B,944,74,110,145,1226,138,1505,1484,1573,147
5225,ENSG00000232192,RP11-62I21.1,1,1,0,1,6,4,8,5,5,1
5226,ENSG00000232793,DNAJC19P8,0,2,0,1,1,0,0,0,0,0
5227,ENSG00000221165,AL359983.1,0,0,0,1,0,0,2,0,0,0
5228,ENSG00000238224,RP11-522M21.2,2,1,0,1,0,1,0,4,5,1
5229,ENSG00000231612,RP11-522M21.3,3,2,7,9,4,1,10,8,7,2
5230,ENSG00000185420,SMYD3,815,1698,1858,2585,1236,3077,1484,1459,1422,3603
5231,ENSG00000235096,RP11-83A16.1,2,3,4,12,7,15,3,6,4,11
5232,ENSG00000226876,RP11-36N20.1,0,12,5,15,7,17,2,8,4,21
5233,ENSG00000225222,CHCHD4P5,1,13,2,11,1,7,4,0,0,13
5234,ENSG00000202184,RNU6-1283P,1,0,1,1,3,0,1,1,2,2
5235,ENSG00000230184,SMYD3-IT1,2,7,3,6,7,5,2,8,3,10
5238,ENSG00000242042,RP11-690C23.2,2,0,0,0,5,0,0,1,4,1
5239,ENSG00000230813,RP11-690C23.5,0,0,0,0,1,0,0,0,0,1
5241,ENSG00000162851,TFB2M,320,1401,1650,1852,439,2250,524,604,551,2859
5242,ENSG00000162852,CNST,3930,1523,1916,2270,5552,2666,6553,6908,6769,3149
5243,ENSG00000225300,RP11-439E19.1,4,10,4,11,4,10,6,5,10,20
5244,ENSG00000228955,RP11-452J6.2,0,4,8,13,4,12,3,8,3,11
5245,ENSG00000260698,RP11-439E19.9,12,11,10,27,34,21,41,43,26,36
5246,ENSG00000235021,RP11-439E19.7,7,4,2,2,12,3,7,7,6,2
5247,ENSG00000143653,SCCPDH,2534,2791,3366,3803,3522,5052,4022,4426,4302,5729
5248,ENSG00000228879,RP11-439E19.6,0,1,1,3,1,0,6,3,4,5
5249,ENSG00000223519,KIF28P,39,13,22,31,63,31,75,89,66,33
5250,ENSG00000260855,RP11-439E19.10,254,74,65,89,350,106,442,510,453,127
5251,ENSG00000227953,RP11-439E19.3,179,44,62,89,274,51,296,291,329,92
5253,ENSG00000235386,RP11-397A15.4,0,0,0,0,0,1,0,0,0,0
5255,ENSG00000153207,AHCTF1,2452,4503,6077,6263,3284,7657,3853,3930,3918,8775
5256,ENSG00000197472,ZNF695,5,219,210,223,15,339,16,18,12,352
5257,ENSG00000135747,ZNF670,160,333,441,482,240,555,285,333,286,688
5258,ENSG00000236775,RP11-551G24.3,2,2,0,3,3,0,3,3,2,2
5259,ENSG00000215796,RP11-551G24.2,2,1,3,2,2,5,0,3,9,6
5261,ENSG00000188295,ZNF669,138,406,331,518,259,593,331,321,322,750
5262,ENSG00000221953,C1orf229,67,24,26,20,69,19,68,78,82,30
5263,ENSG00000226164,FGFR3P6,0,0,0,2,1,1,0,1,1,4
5264,ENSG00000196418,ZNF124,105,451,519,628,209,803,228,250,229,1035
5265,ENSG00000224014,RP11-488L18.6,9,5,7,8,12,21,10,7,16,22
5266,ENSG00000215795,RP11-488L18.3,14,14,15,20,15,23,9,26,28,20
5267,ENSG00000259865,RP11-488L18.10,162,498,631,667,177,904,273,260,237,1160
5268,ENSG00000227671,MIR3916,280,1444,1644,2106,442,2733,497,550,506,3008
5270,ENSG00000252516,RNA5SP82,1,11,14,27,3,16,10,7,5,24
5271,ENSG00000232347,RP11-488L18.8,0,0,1,0,0,0,1,0,0,3
5272,ENSG00000214144,RP11-488L18.1,0,1,4,3,2,4,0,0,5,4
5274,ENSG00000197617,VN1R5,2,2,0,1,2,1,2,2,5,1
5275,ENSG00000202079,Y_RNA,10,3,7,7,12,10,12,17,23,21
5276,ENSG00000162714,ZNF496,1411,3598,4292,5754,2360,5871,2703,2746,2847,7084
5277,ENSG00000162711,NLRP3,116,26,29,36,210,46,212,229,257,56
5278,ENSG00000177535,OR2B11,0,0,0,1,1,1,1,0,1,0
5280,ENSG00000169224,GCSAML,242,10,31,26,299,41,389,377,358,45
5281,ENSG00000227135,GCSAML-AS1,1,5,3,8,4,6,6,5,6,10
5282,ENSG00000196242,OR2C3,2,1,2,1,8,0,3,3,4,1
5283,ENSG00000236817,RP11-978I15.10,0,0,0,1,1,1,0,0,0,0
5284,ENSG00000177489,OR2G2,0,0,0,0,1,0,0,0,1,0
5287,ENSG00000198452,OR14L1P,2,0,0,0,5,0,3,1,2,0
5288,ENSG00000235749,RP11-634B7.4,1,0,1,1,1,2,0,1,4,0
5291,ENSG00000169214,OR6F1,0,0,0,0,2,0,0,1,0,0
5292,ENSG00000239395,RP11-634B7.5,0,0,1,0,0,0,0,0,0,0
5294,ENSG00000153230,OR14K1,0,0,0,1,0,0,0,0,0,2
5299,ENSG00000230576,OR6R1P,0,0,0,1,0,0,0,0,2,0
5300,ENSG00000197591,OR11L1,0,1,0,0,0,1,0,0,0,1
5301,ENSG00000162722,TRIM58,50,171,276,214,58,304,62,64,77,311
5302,ENSG00000238243,OR2W3,54,60,49,74,114,73,131,139,137,86
5303,ENSG00000177462,OR2T8,8,4,6,7,13,5,14,12,9,4
5304,ENSG00000177275,OR2AJ1,0,0,0,0,4,0,2,1,4,0
5305,ENSG00000226191,RP11-438H8.8,9,0,1,1,11,0,19,15,20,1
5306,ENSG00000196071,OR2L13,202,1,0,1,278,0,340,368,354,0
5307,ENSG00000224830,OR2X1P,1,0,0,0,0,0,1,0,2,1
5308,ENSG00000196936,OR2L8,0,0,0,1,0,0,0,3,1,0
5309,ENSG00000187080,OR2AK2,0,0,1,2,1,0,3,9,5,0
5310,ENSG00000237492,OR2L9P,0,0,0,0,1,0,6,2,0,0
5311,ENSG00000224227,OR2L1P,1,0,0,0,4,0,2,2,3,0
5312,ENSG00000199442,Y_RNA,2,0,0,0,0,0,0,1,0,0
5313,ENSG00000232215,OR2L6P,0,0,0,0,5,0,1,2,3,1
5314,ENSG00000197454,OR2L5,1,0,0,0,4,0,8,2,7,0
5315,ENSG00000200085,Y_RNA,0,0,0,0,0,0,2,1,0,0
5316,ENSG00000203663,OR2L2,5,0,0,0,6,0,2,11,11,1
5318,ENSG00000198128,OR2L3,5,0,0,0,5,0,5,7,5,0
5319,ENSG00000197067,OR2T32P,1,2,1,3,2,1,0,1,3,2
5320,ENSG00000177233,OR2M1P,0,1,2,2,0,0,1,1,0,2
5321,ENSG00000162727,OR2M5,0,0,0,0,0,0,0,2,0,0
5322,ENSG00000198601,OR2M2,0,0,2,2,0,0,0,0,0,3
5323,ENSG00000228198,OR2M3,0,1,0,2,1,4,1,1,1,4
5324,ENSG00000171180,OR2M4,2,4,7,9,3,7,7,5,6,18
5325,ENSG00000177212,OR2T33,0,1,1,2,3,2,6,5,4,0
5326,ENSG00000177201,OR2T12,0,1,0,0,1,0,1,0,0,0
5328,ENSG00000177174,OR14C36,0,0,0,0,0,0,0,1,3,0
5329,ENSG00000196944,OR2T4,1,1,1,0,1,0,7,6,2,5
5330,ENSG00000198104,OR2T6,1,0,0,0,1,0,3,3,1,1
5331,ENSG00000175143,OR2T1,1,0,0,0,2,0,0,0,1,0
5335,ENSG00000229255,RP11-407H12.8,9,0,0,0,10,0,22,9,12,0
5336,ENSG00000203661,OR2T5,0,0,0,0,1,0,0,0,1,0
5339,ENSG00000224521,RP11-438F14.3,3,0,0,0,7,0,13,6,6,0
5341,ENSG00000182783,OR2T29,0,0,0,0,0,0,0,0,0,0
5343,ENSG00000184022,OR2T10,0,0,0,1,0,0,0,0,2,0
5345,ENSG00000271701,RP11-438F14.10,0,0,0,0,0,0,2,0,0,0
5348,ENSG00000187701,OR2T27,0,0,0,0,1,0,0,0,0,0
5349,ENSG00000189181,OR14I1,50,0,0,0,87,1,92,82,112,4
5350,ENSG00000229703,XX-CR54.1,7,3,9,9,5,4,4,4,5,8
5351,ENSG00000232694,XX-CR54.3,55,49,66,72,94,74,120,117,126,105
5352,ENSG00000242529,AHCYP8,0,0,0,0,0,0,0,0,0,0
5353,ENSG00000266949,LYPD8,14,6,5,2,28,10,33,28,41,6
5354,ENSG00000229663,AL672296.1,0,0,0,0,3,0,0,0,0,0
5355,ENSG00000175137,SH3BP5L,2512,1646,2136,2587,3781,2378,4383,4336,4553,3098
5357,ENSG00000171161,ZNF672,1159,1585,2544,2462,1371,2445,1629,1616,1689,3083
5358,ENSG00000171163,ZNF692,1838,3778,4203,5942,3074,5695,3468,3560,3754,7256
5359,ENSG00000227237,AL672294.1,4,1,5,5,3,2,8,6,5,7
5360,ENSG00000185220,PGBD2,162,508,524,705,269,880,312,368,310,1005
5361,ENSG00000200495,RNU6-1205P,1,0,1,0,0,1,1,2,0,0
5362,ENSG00000233084,AL672183.2,7,24,23,40,11,32,22,17,13,43
5364,ENSG00000173876,TUBB8,8,31,36,49,3,60,13,10,12,48
5366,ENSG00000015171,ZMYND11,7165,2413,3136,3360,10214,4130,11834,12752,11973,4714
5367,ENSG00000212331,RNA5SP297,2,4,0,3,0,1,1,0,0,3
5368,ENSG00000151240,DIP2C,4058,1318,1716,1982,5876,2002,7078,7604,7636,2338
5369,ENSG00000264248,AL603831.1,0,0,0,0,0,0,0,0,0,0
5370,ENSG00000201861,RNA5SP298,3,0,0,2,6,1,3,7,6,1
5371,ENSG00000239822,RN7SL754P,0,1,0,1,5,1,3,2,3,1
5372,ENSG00000233021,RP11-490E15.2,2,0,0,2,0,1,3,5,3,0
5373,ENSG00000225140,RP11-809C18.3,390,4,10,14,593,4,627,763,731,4
5374,ENSG00000263511,MIR5699,1,0,0,3,3,2,1,5,3,1
5375,ENSG00000180525,PRR26,14,29,41,51,45,49,52,71,59,83
5376,ENSG00000242357,RP11-809C18.5,5,2,3,4,9,2,16,10,4,2
5377,ENSG00000272992,RP11-809C18.4,21,17,11,14,32,14,56,36,31,32
5379,ENSG00000107929,LARP4B,2504,3777,4913,5512,3381,6169,3880,4113,3969,7119
5380,ENSG00000229869,RP11-363N22.2,3,7,11,16,5,12,6,9,9,16
5381,ENSG00000205740,AL359878.1,13,1,5,0,28,8,26,32,23,7
5382,ENSG00000107937,GTPBP4,1209,4714,5474,7324,1853,8251,2083,2194,2197,9879
5383,ENSG00000148377,IDI2,4,6,1,13,12,3,15,12,9,3
5384,ENSG00000232656,IDI2-AS1,77,7,15,11,109,2,105,128,119,19
5385,ENSG00000067064,IDI1,4715,5468,6533,7701,6687,9610,7662,8479,7624,11311
5386,ENSG00000238924,RNU7-163P,14,6,17,15,11,19,7,16,13,35
5387,ENSG00000047056,WDR37,2510,1061,1365,1621,3884,1777,4665,4619,4941,2168
5388,ENSG00000229205,LINC00200,0,110,129,164,0,170,0,0,0,194
5389,ENSG00000185736,ADARB2,960,2,9,3,1163,9,1363,1359,1305,5
5390,ENSG00000233052,RP11-398B16.2,0,21,25,23,0,15,0,0,0,34
5391,ENSG00000205696,ADARB2-AS1,52,0,2,3,110,0,120,117,91,3
5392,ENSG00000234962,LINC00700,0,1,5,3,1,1,1,0,1,7
5398,ENSG00000234556,LINC00701,0,0,1,2,0,0,0,0,0,1
5399,ENSG00000234170,RP11-446F3.2,0,0,0,0,1,0,1,1,6,0
5402,ENSG00000235281,RP11-526P5.2,3,0,1,0,8,1,5,2,7,1
5403,ENSG00000231743,RP11-89K18.1,1,0,0,0,0,0,3,0,0,0
5405,ENSG00000273001,RP11-118K6.3,83,31,29,54,133,46,148,145,167,79
5406,ENSG00000067057,PFKP,10286,10226,13056,15267,15853,14164,17581,18391,18671,18861
5407,ENSG00000107959,PITRM1,3735,3000,3627,4578,5725,5032,6689,6878,7177,6089
5408,ENSG00000237399,PITRM1-AS1,69,75,72,88,149,139,125,140,129,170
5409,ENSG00000236968,RP11-298E9.5,0,0,0,0,0,0,0,1,0,0
5410,ENSG00000226762,RP11-298E9.6,36,0,0,0,43,0,43,42,65,1
5411,ENSG00000227338,RP11-195B3.1,8,0,0,1,8,0,6,7,5,0
5412,ENSG00000233321,RP11-482E14.1,5,1,1,5,1,3,2,1,0,6
5413,ENSG00000236892,RP11-482E14.2,2,0,2,0,1,0,0,1,0,0
5414,ENSG00000229672,RP11-184A2.3,17,6,7,7,26,6,28,27,45,8
5415,ENSG00000228353,RP11-184A2.2,4,2,1,3,11,4,22,16,9,2
5416,ENSG00000067082,KLF6,2150,3872,5286,5394,2890,6458,3364,3690,3481,7839
5418,ENSG00000226005,RP11-464C19.3,0,0,1,0,1,1,3,0,0,0
5420,ENSG00000236990,RP11-433J20.1,3,0,0,2,5,0,2,1,5,6
5421,ENSG00000233117,LINC00702,31,8,13,18,37,26,43,69,42,33
5425,ENSG00000231298,LINC00704,0,19,11,21,0,26,0,2,1,29
5426,ENSG00000225269,LINC00705,0,3,3,3,1,0,0,0,0,11
5427,ENSG00000165568,AKR1E2,40,166,219,237,102,290,103,88,95,348
5428,ENSG00000151631,AKR1C6P,2,5,5,12,6,5,10,9,4,3
5429,ENSG00000187134,AKR1C1,438,4392,4405,6090,686,7205,774,838,854,9103
5430,ENSG00000238840,U8,6,3,6,5,9,5,6,7,4,7
5431,ENSG00000151632,AKR1C2,248,1403,1506,2095,375,2389,392,453,468,2981
5432,ENSG00000224251,RP11-499O7.7,9,11,11,15,6,26,7,8,11,17
5433,ENSG00000239148,U8,0,0,1,0,0,0,0,0,0,0
5434,ENSG00000196139,AKR1C3,272,2008,2253,2965,438,3512,525,574,504,4206
5438,ENSG00000225418,AKR1C5P,0,0,0,1,0,0,0,0,0,1
5439,ENSG00000196326,AKR1CL1,0,1,4,5,0,4,0,0,0,6
5440,ENSG00000198610,AKR1C4,0,14,8,8,0,8,0,0,0,19
5442,ENSG00000228291,RP11-445P17.6,0,0,0,3,0,2,0,0,0,0
5443,ENSG00000231039,RP11-445P17.3,0,3,0,2,0,3,0,0,0,3
5444,ENSG00000224034,RP11-445P17.8,0,6,4,8,0,15,0,0,0,16
5445,ENSG00000215267,AKR1C7P,0,10,6,21,0,12,1,0,0,18
5446,ENSG00000223987,RP11-445P17.5,0,1,1,2,0,4,0,0,0,2
5447,ENSG00000178473,UCN3,1,0,1,1,8,0,1,2,2,0
5448,ENSG00000178462,TUBAL3,5,41,44,70,14,85,12,12,6,90
5449,ENSG00000173848,NET1,1890,4293,5927,6711,2722,7943,3090,3210,3207,9154
5450,ENSG00000178372,CALML5,0,21,119,20,0,20,0,0,0,27
5451,ENSG00000205488,CALML3-AS1,24,31,27,42,48,59,63,62,55,59
5452,ENSG00000178363,CALML3,7,1,3,2,2,1,9,5,5,1
5454,ENSG00000242147,RP13-463N16.6,0,11,12,12,0,10,0,0,0,21
5455,ENSG00000231483,RP11-336A10.5,0,1,2,4,0,4,0,0,0,7
5456,ENSG00000228951,RP11-336A10.4,0,0,1,0,0,0,0,0,0,2
5457,ENSG00000228685,RP11-336A10.7,0,1,0,0,0,0,0,0,0,0
5458,ENSG00000240577,RN7SL445P,0,0,0,0,0,1,0,0,1,0
5459,ENSG00000196372,ASB13,1603,1324,1519,1885,2639,1954,3001,3085,3182,2402
5460,ENSG00000108021,FAM208B,2227,3505,4934,5165,3203,6064,3880,4057,3776,6857
5461,ENSG00000226647,RP11-336A10.2,5,5,4,17,11,23,13,7,18,15
5462,ENSG00000057608,GDI2,5984,12318,14983,17238,8300,21606,9632,10133,9515,25896
5463,ENSG00000270427,NRBF2P5,8,13,12,30,18,27,20,31,20,37
5464,ENSG00000272764,RP11-318E3.9,4,21,18,33,6,31,10,6,10,38
5465,ENSG00000134461,ANKRD16,389,340,421,546,600,525,644,811,738,628
5466,ENSG00000240180,RP11-318E3.4,0,0,0,0,0,0,0,0,0,0
5467,ENSG00000134452,FBXO18,1727,2723,3189,4088,2695,4664,3118,3383,3410,5296
5468,ENSG00000232807,RP11-536K7.3,37,83,101,99,66,141,64,77,70,162
5469,ENSG00000134470,IL15RA,85,287,350,454,120,482,184,153,178,539
5470,ENSG00000134460,IL2RA,1,0,5,7,4,5,5,12,9,3
5472,ENSG00000229664,RP11-536K7.5,2,0,0,0,0,0,1,1,0,0
5474,ENSG00000134453,RBM17,3082,4045,5007,6029,4347,6815,5070,5223,5182,8646
5475,ENSG00000170525,PFKFB3,5984,3479,4508,5521,9140,5623,10650,10691,11419,7032
5476,ENSG00000201581,RN7SKP78,0,5,1,4,4,10,6,1,1,15
5477,ENSG00000263628,MIR3155A,1,1,2,5,1,3,1,2,2,4
5478,ENSG00000213994,RP11-414H17.5,1,9,9,9,3,9,4,13,7,16
5479,ENSG00000238366,Y_RNA,0,2,2,3,0,3,3,5,3,4
5480,ENSG00000215244,RP11-563J2.2,43,82,73,130,73,161,109,115,93,182
5481,ENSG00000226705,SDCBPP1,0,1,1,5,5,6,2,4,2,4
5482,ENSG00000212743,DKFZP667F0711,17,67,64,80,33,116,29,28,39,124
5483,ENSG00000065675,PRKCQ,439,634,613,883,643,993,808,850,810,1120
5484,ENSG00000237943,PRKCQ-AS1,289,340,392,511,420,558,472,494,496,697
5485,ENSG00000225948,RP11-554I8.1,3,2,5,4,5,3,4,8,4,1
5486,ENSG00000223784,RP11-554I8.2,1,20,23,32,1,43,0,1,0,65
5487,ENSG00000238266,LINC00707,19,64,77,112,37,178,48,40,54,154
5488,ENSG00000227821,AL392086.1,13,1,1,1,10,3,25,28,33,1
5489,ENSG00000234248,RP11-799O21.2,1,2,0,0,4,0,5,1,2,1
5491,ENSG00000270811,RP11-393K12.4,0,1,1,0,0,2,2,0,0,0
5492,ENSG00000198879,SFMBT2,1122,1854,2294,2794,1786,3181,2125,2115,2176,3543
5493,ENSG00000235141,COX6CP17,1,2,0,0,4,3,0,1,2,3
5494,ENSG00000232591,RP5-1031D4.2,1,6,13,22,3,26,2,2,4,25
5496,ENSG00000230121,RP11-385N23.1,0,2,0,2,0,0,0,0,0,3
5497,ENSG00000123243,ITIH5,1029,236,314,365,1611,326,1857,1865,2010,405
5498,ENSG00000151655,ITIH2,216,10534,12454,15788,320,18105,349,364,377,21237
5499,ENSG00000151657,KIN,528,783,893,1056,840,1322,970,1089,1050,1592
5500,ENSG00000165629,ATP5C1,4632,7917,8931,10550,6783,12823,7505,8336,7875,15885
5501,ENSG00000165632,TAF3,1097,592,819,929,1236,1080,1501,1427,1416,1270
5502,ENSG00000233990,RP11-401E9.3,1,1,2,4,5,1,0,3,3,3
5503,ENSG00000197308,GATA3-AS1,0,58,263,90,0,83,0,1,1,106
5504,ENSG00000232638,RP11-379F12.4,0,4,13,4,0,0,0,0,0,1
5505,ENSG00000243350,RP11-379F12.3,0,4,9,5,0,20,0,0,0,11
5506,ENSG00000107485,GATA3,4,4213,7232,6185,3,6293,2,5,9,8148
5507,ENSG00000225053,PRPF38AP1,0,0,0,1,1,0,0,0,0,1
5509,ENSG00000226861,RP5-1119O21.2,0,0,0,0,1,0,0,0,0,1
5510,ENSG00000226990,RP11-543F8.2,0,0,0,0,0,0,0,0,0,0
5512,ENSG00000213771,KRT8P37,0,0,5,1,0,0,0,0,0,3
5513,ENSG00000236420,CHCHD3P1,0,2,0,0,0,0,0,0,0,0
5514,ENSG00000212505,RNA5SP299,0,0,0,1,0,0,0,0,0,0
5516,ENSG00000234752,RP11-428L9.1,0,2,1,4,0,4,0,0,0,8
5517,ENSG00000223808,RP11-428L9.2,0,58,54,84,0,107,0,0,0,116
5519,ENSG00000235838,HSP90AB7P,0,0,2,2,1,4,0,0,0,0
5520,ENSG00000228636,RP5-1051H14.2,0,10,8,13,0,11,0,0,0,18
5524,ENSG00000272436,CUX2P1,1,0,0,0,0,0,1,0,0,0
5525,ENSG00000234306,RP11-271F18.1,0,0,0,0,4,0,0,5,0,0
5526,ENSG00000270111,RP11-271F18.4,63,0,0,0,75,0,81,104,79,0
5527,ENSG00000228997,RP1-186E20.1,0,0,0,0,1,0,4,1,5,1
5528,ENSG00000225383,SFTA1P,21,2,6,8,39,1,51,42,39,11
5529,ENSG00000229240,LINC00710,1,0,0,1,7,0,11,7,2,0
5530,ENSG00000231496,RP1-251M9.2,2,0,0,0,2,0,6,1,1,0
5531,ENSG00000048740,CELF2,9329,1234,1832,1794,12361,2208,14650,15552,15056,2421
5532,ENSG00000228027,RP1-251M9.3,1,0,0,0,2,0,3,2,2,0
5533,ENSG00000229206,RP11-397O4.1,4,1,1,1,7,0,10,15,11,1
5534,ENSG00000237986,CELF2-AS2,0,0,0,0,4,0,5,2,4,0
5535,ENSG00000230322,RP3-323N1.2,0,1,1,3,2,1,3,2,5,3
5536,ENSG00000181800,CELF2-AS1,102,8,12,15,149,14,174,226,209,17
5537,ENSG00000148429,USP6NL,695,1387,1747,2055,964,2423,1199,1243,1263,2736
5538,ENSG00000271360,RP11-138I18.1,0,0,1,0,0,0,0,0,0,0
5539,ENSG00000271046,RP11-138I18.2,5,1,0,1,8,2,4,4,4,3
5540,ENSG00000134463,ECHDC3,79,210,315,337,104,311,120,136,142,353
5541,ENSG00000148426,PROSER2,54,351,674,500,52,597,56,57,50,608
5542,ENSG00000225778,PROSER2-AS1,63,146,269,247,105,252,103,118,122,293
5543,ENSG00000151461,UPF2,2296,1692,2121,2451,3175,3005,3641,3766,3792,3625
5544,ENSG00000251957,RNU6-1095P,1,5,6,8,3,11,2,1,8,13
5545,ENSG00000181192,DHTKD1,1022,2410,2918,3599,1533,4122,1755,1810,1881,4959
5546,ENSG00000272507,U6,0,5,8,16,5,15,5,4,3,14
5547,ENSG00000065665,SEC61A2,2101,758,815,1090,3266,1198,3856,3965,3799,1513
5548,ENSG00000265653,MIR548AK,0,1,0,0,1,0,3,0,4,3
5549,ENSG00000238900,snoU13,1,0,0,0,1,0,2,2,1,1
5550,ENSG00000165609,NUDT5,1127,3194,3740,4478,1629,5426,1979,2114,2071,6528
5551,ENSG00000151465,CDC123,1482,2869,3511,3984,1965,4581,2169,2396,2242,5646
