gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT2G13750	AT2G13750.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13760	AT2G13760.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13770	AT2G13770.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13790	AT2G13790.1	1646.43	1251.41	1448.85	1543.52	1199.27	1400.46
AT2G13800	AT2G13800.1	339.57	124.59	207.15	251.48	211.73	183.54
AT2G13810	AT2G13810.1	15.00	0.00	0.00	9.00	47.00	0.00
AT2G13820	AT2G13820.1,AT2G13820.2	1962.00	2075.00	1934.00	3675.00	1974.00	2918.00
AT2G13830	AT2G13830.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13840	AT2G13840.1	630.00	385.00	416.00	464.00	288.00	542.00
AT2G13850	AT2G13850.1	17.00	17.00	0.00	48.00	0.00	0.00
AT2G13851	AT2G13851.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13860	AT2G13860.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13865	AT2G13865.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13870	AT2G13870.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13890	AT2G13890.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13895	AT2G13895.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13900	AT2G13900.1	55.00	34.00	37.00	25.00	80.00	33.00
AT2G13910	AT2G13910.1	434.70	161.00	326.00	368.12	309.00	406.06
AT2G13920	AT2G13920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13930	AT2G13930.1	0.00	0.00	0.00	0.00	4.00	0.00
AT2G13940	AT2G13940.1	0.00	0.00	0.00	11.00	0.00	0.00
AT2G13950	AT2G13950.1	1.00	0.00	0.00	12.00	0.00	0.00
AT2G13960	AT2G13960.1,AT2G13960.2	164.02	184.07	169.10	83.92	103.09	154.03
AT2G13970	AT2G13970.1	0.00	0.00	0.00	9.00	8.00	0.00
AT2G13975	AT2G13975.1,AT2G13975.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13980	AT2G13980.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G13990	AT2G13990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14000	AT2G14000.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14010	AT2G14010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14020	AT2G14020.1	22.00	28.00	11.00	24.00	0.00	0.00
AT2G14030	AT2G14030.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14040	AT2G14040.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14045	AT2G14045.1,AT2G14045.2,AT2G14045.3	967.00	975.00	1104.00	1060.00	619.00	849.00
AT2G14050	AT2G14050.1	208.00	304.00	169.00	185.00	179.00	219.00
AT2G14060	AT2G14060.1	0.00	0.00	0.00	0.00	5.00	0.00
AT2G14070	AT2G14070.1	0.00	0.00	0.00	32.00	2.00	15.00
AT2G14080	AT2G14080.1	16.00	35.00	30.00	35.00	37.00	1.00
AT2G14090	AT2G14090.1	8.00	6.00	5.00	39.00	27.00	30.00
AT2G14095	AT2G14095.1	275.00	217.00	261.00	488.00	304.00	536.00
AT2G14100	AT2G14100.1	1400.00	1391.00	1268.00	1046.00	788.00	1260.00
AT2G14110	AT2G14110.1	441.00	251.00	432.00	492.00	319.00	544.00
AT2G14115	AT2G14115.1	135.00	238.00	188.00	74.00	79.00	135.00
AT2G14120	AT2G14120.1,AT2G14120.2,AT2G14120.3	4010.00	3136.00	3024.00	4347.00	2725.00	3816.00
AT2G14130	AT2G14130.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14140	AT2G14140.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14150	AT2G14150.1	0.00	0.00	0.00	0.00	0.00	19.94
AT2G14160	AT2G14160.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14170	AT2G14170.1,AT2G14170.2,AT2G14170.3	8908.00	5633.00	7390.00	3582.00	3090.00	3740.00
AT2G14180	AT2G14180.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14190	AT2G14190.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14200	AT2G14200.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14206	AT2G14206.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14210	AT2G14210.1	349.00	479.00	452.00	470.00	169.00	540.00
AT2G14220	AT2G14220.1	161.00	214.00	184.00	134.00	52.00	140.00
AT2G14230	AT2G14230.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14240	AT2G14240.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14245	AT2G14245.1	0.00	0.00	0.00	23.00	0.00	0.00
AT2G14247	AT2G14247.1	39.00	47.00	19.00	148.00	8.00	92.00
AT2G14255	AT2G14255.1	389.00	420.00	464.00	424.00	236.00	342.00
AT2G14260	AT2G14260.1,AT2G14260.2	1992.00	1554.00	1462.00	1431.00	1104.00	1378.00
AT2G14270	AT2G14270.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14280	AT2G14280.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14282	AT2G14282.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14285	AT2G14285.1	177.00	216.00	145.00	281.00	231.00	296.00
AT2G14288	AT2G14288.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14289	AT2G14289.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14290	AT2G14290.1	0.00	10.00	12.00	0.00	6.00	0.00
AT2G14300	AT2G14300.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14310	AT2G14310.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14320	AT2G14320.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14330	AT2G14330.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14335	AT2G14335.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14340	AT2G14340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14350	AT2G14350.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14365	AT2G14365.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14370	AT2G14370.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14378	AT2G14378.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14380	AT2G14380.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14390	AT2G14390.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14400	AT2G14400.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14405	AT2G14405.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14410	AT2G14410.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14415	AT2G14415.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14420	AT2G14420.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14430	AT2G14430.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14440	AT2G14440.1	7.00	0.00	14.18	5.08	1.00	25.00
AT2G14450	AT2G14450.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14455	AT2G14455.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14460	AT2G14460.1	504.00	541.00	433.00	1151.00	527.00	859.00
AT2G14470	AT2G14470.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14475	AT2G14475.1	0.00	26.00	39.00	41.00	8.00	1.00
AT2G14490	AT2G14490.1	0.00	0.00	0.00	0.00	3.00	0.00
AT2G14500	AT2G14500.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14510	AT2G14510.1	307.00	178.00	362.82	306.92	346.00	298.00
AT2G14520	AT2G14520.1	291.00	307.00	157.00	297.00	87.00	326.00
AT2G14530	AT2G14530.1	360.00	405.00	326.00	489.00	227.00	304.00
AT2G14535	AT2G14535.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14540	AT2G14540.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14550	AT2G14550.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14560	AT2G14560.1,AT2G14560.2	0.00	0.00	0.00	6.00	1.00	22.00
AT2G14570	AT2G14570.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14580	AT2G14580.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14590	AT2G14590.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14595	AT2G14595.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14600	AT2G14600.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14605	AT2G14605.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14610	AT2G14610.1	7.00	0.00	0.00	12.00	25.00	28.00
AT2G14620	AT2G14620.1	50.00	47.00	83.00	53.00	45.00	37.00
AT2G14630	AT2G14630.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14635	AT2G14635.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14640	AT2G14640.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14650	AT2G14650.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14660	AT2G14660.1	106.00	50.00	56.00	147.00	91.00	98.00
AT2G14661	AT2G14661.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14670	AT2G14670.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14680	AT2G14680.1,AT2G14680.2,AT2G14680.3	850.00	810.00	700.00	858.00	777.00	934.00
AT2G14690	AT2G14690.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14692	AT2G14692.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14700	AT2G14700.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14710	AT2G14710.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14720	AT2G14720.1,AT2G14720.2	5197.51	4585.54	4073.39	4682.76	3287.55	4631.65
AT2G14730	AT2G14730.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14740	AT2G14740.1,AT2G14740.2	2551.49	2848.46	2063.61	2780.24	1990.45	2381.35
AT2G14750	AT2G14750.1	3522.00	3416.00	3124.00	5424.00	2996.00	4642.00
AT2G14760	AT2G14760.1,AT2G14760.2,AT2G14760.3	29.00	107.00	123.00	48.00	27.00	37.00
AT2G14770	AT2G14770.1,AT2G14770.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14772	AT2G14772.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14774	AT2G14774.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14777	AT2G14777.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14780	AT2G14780.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14790	AT2G14790.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14793	AT2G14793.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14796	AT2G14796.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14800	AT2G14800.1	39.00	50.00	11.00	86.00	16.00	43.00
AT2G14810	AT2G14810.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14820	AT2G14820.1	376.00	375.00	515.00	376.00	269.00	144.00
AT2G14830	AT2G14830.1,AT2G14830.2	398.00	264.00	291.00	198.00	158.00	228.00
AT2G14835	AT2G14835.1,AT2G14835.2	2166.00	2555.00	2181.00	2567.00	1592.00	1874.00
AT2G14840	AT2G14840.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14843	AT2G14843.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14846	AT2G14846.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14850	AT2G14850.1	339.00	307.00	271.00	405.00	187.00	290.00
AT2G14860	AT2G14860.1	151.00	54.00	80.00	224.00	93.00	136.00
AT2G14870	AT2G14870.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14878	AT2G14878.1	1821.00	1969.00	1701.00	954.00	836.00	1001.00
AT2G14880	AT2G14880.1	377.00	305.00	130.00	253.00	267.00	261.00
AT2G14890	AT2G14890.1,AT2G14890.2	9529.00	6450.00	6531.00	11043.00	5591.00	9063.00
AT2G14900	AT2G14900.1	2087.00	1407.00	1774.00	1977.00	1552.00	2395.00
AT2G14910	AT2G14910.1,AT2G14910.2	3093.00	3222.00	2804.00	1992.00	2054.00	2542.00
AT2G14920	AT2G14920.1	191.00	59.00	229.00	230.00	142.00	264.00
AT2G14930	AT2G14930.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14935	AT2G14935.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14940	AT2G14940.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14950	AT2G14950.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14960	AT2G14960.1	100.00	33.00	75.00	115.00	16.00	103.00
AT2G14970	AT2G14970.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14980	AT2G14980.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G14990	AT2G14990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15000	AT2G15000.1,AT2G15000.2,AT2G15000.3,AT2G15000.4,AT2G15000.5	958.00	640.00	827.00	1206.00	600.00	820.00
AT2G15010	AT2G15010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15012	AT2G15012.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15013	AT2G15013.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15014	AT2G15014.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15015	AT2G15015.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15016	AT2G15016.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15017	AT2G15017.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15020	AT2G15020.1	0.00	0.00	0.00	0.00	1.00	0.00
AT2G15025	AT2G15025.1	0.00	0.00	0.00	0.00	0.00	16.00
AT2G15029	AT2G15029.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15030	AT2G15030.1	210.00	86.00	69.00	61.00	60.00	62.00
AT2G15040	AT2G15040.1	0.00	0.00	0.00	0.00	11.00	0.00
AT2G15042	AT2G15042.1	0.00	0.00	0.00	0.00	16.00	0.00
AT2G15045	AT2G15045.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15050	AT2G15050.1,AT2G15050.2,AT2G15050.3	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15060	AT2G15060.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15070	AT2G15070.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15080	AT2G15080.1,AT2G15080.2	0.00	0.00	10.00	0.00	0.00	12.00
AT2G15090	AT2G15090.1	32.00	62.00	24.00	185.00	51.00	44.00
AT2G15100	AT2G15100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15110	AT2G15110.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15120	AT2G15120.1	0.00	0.00	22.22	8.58	19.50	25.01
AT2G15128	AT2G15128.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15130	AT2G15130.1,AT2G15130.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15140	AT2G15140.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15145	AT2G15145.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15150	AT2G15150.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15160	AT2G15160.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15170	AT2G15170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15180	AT2G15180.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15185	AT2G15185.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15190	AT2G15190.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15200	AT2G15200.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15210	AT2G15210.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15220	AT2G15220.1	934.00	985.00	692.78	1050.42	777.50	1001.99
AT2G15230	AT2G15230.1	2051.00	1959.00	2175.00	1496.00	1611.00	1619.00
AT2G15240	AT2G15240.1	1848.00	1693.00	1901.00	1515.00	1050.00	1066.00
AT2G15250	AT2G15250.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15260	AT2G15260.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15270	AT2G15270.1	857.00	737.00	1053.00	1243.00	756.00	972.00
AT2G15271	AT2G15271.1	0.00	0.00	0.00	0.00	1.00	0.00
AT2G15280	AT2G15280.1,AT2G15280.2	464.00	357.00	356.00	520.00	257.00	415.00
AT2G15290	AT2G15290.1	1089.00	1053.00	918.00	1461.00	816.00	1134.00
AT2G15292	AT2G15292.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15300	AT2G15300.1	627.00	298.00	436.00	401.00	349.00	519.00
AT2G15310	AT2G15310.1	108.00	156.00	202.00	378.00	256.00	178.00
AT2G15318	AT2G15318.1	0.00	0.00	0.00	5.00	0.00	0.00
AT2G15320	AT2G15320.1	1360.00	973.00	1057.00	810.00	719.00	776.00
AT2G15325	AT2G15325.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15327	AT2G15327.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15330	AT2G15330.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15340	AT2G15340.1	59.00	67.00	83.00	0.00	19.00	25.00
AT2G15345	AT2G15345.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15350	AT2G15350.1	88.00	66.00	75.00	72.00	21.00	97.00
AT2G15360	AT2G15360.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15370	AT2G15370.1	786.00	655.00	781.00	1091.00	743.00	1156.00
AT2G15380	AT2G15380.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15390	AT2G15390.1,AT2G15390.2	1827.00	1532.00	1276.00	993.00	677.00	1308.00
AT2G15400	AT2G15400.1,AT2G15400.2	53.00	32.00	31.00	40.00	22.00	23.00
AT2G15410	AT2G15410.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15420	AT2G15420.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15430	AT2G15430.1	1210.00	1235.00	1102.00	1687.00	956.00	1537.00
AT2G15440	AT2G15440.1	551.00	502.00	384.00	641.00	390.00	457.00
AT2G15450	AT2G15450.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15460	AT2G15460.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15470	AT2G15470.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15480	AT2G15480.1,AT2G15480.2	2210.00	2385.41	2042.00	1382.46	1340.81	1793.29
AT2G15490	AT2G15490.1,AT2G15490.2,AT2G15490.3	1352.00	1284.59	1058.00	760.54	439.19	691.71
AT2G15500	AT2G15500.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15510	AT2G15510.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15520	AT2G15520.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15530	AT2G15530.1,AT2G15530.2,AT2G15530.3,AT2G15530.4	977.00	765.00	921.00	1081.00	814.00	938.00
AT2G15535	AT2G15535.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15540	AT2G15540.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15550	AT2G15550.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15555	AT2G15555.1	2796.00	2986.00	2331.00	3206.00	2001.00	2762.00
AT2G15560	AT2G15560.1	685.00	733.00	836.00	732.00	428.00	669.00
AT2G15570	AT2G15570.1,AT2G15570.2	1785.00	1688.00	1788.00	1476.00	1232.00	1464.00
AT2G15580	AT2G15580.1,AT2G15580.2	433.00	593.00	449.00	557.00	278.00	484.00
AT2G15590	AT2G15590.1,AT2G15590.2	4.00	39.00	25.00	24.00	18.00	12.00
AT2G15600	AT2G15600.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15610	AT2G15610.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15620	AT2G15620.1	4685.00	2198.00	4404.00	8148.00	6995.00	8625.00
AT2G15630	AT2G15630.1	30.00	59.00	55.00	114.00	26.00	125.00
AT2G15640	AT2G15640.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15650	AT2G15650.1	9.01	0.00	0.00	1.00	0.00	0.00
AT2G15660	AT2G15660.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15670	AT2G15670.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15680	AT2G15680.1	207.99	105.18	28.77	0.00	0.60	7.60
AT2G15690	AT2G15690.1	980.01	891.82	890.23	1581.00	978.40	1304.40
AT2G15695	AT2G15695.1	1604.00	2001.00	1411.00	831.00	755.00	839.00
AT2G15700	AT2G15700.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15710	AT2G15710.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15720	AT2G15720.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15730	AT2G15730.1	118.00	151.00	176.00	254.00	174.00	218.00
AT2G15740	AT2G15740.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15750	AT2G15750.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15760	AT2G15760.1	230.00	131.00	224.00	442.00	300.00	369.00
AT2G15765	AT2G15765.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15770	AT2G15770.1	0.00	0.00	0.00	2.00	0.00	0.00
AT2G15780	AT2G15780.1	0.00	0.00	17.00	0.00	9.00	0.00
AT2G15790	AT2G15790.1	1547.00	1175.00	947.00	1648.00	1097.00	1499.00
AT2G15800	AT2G15800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15810	AT2G15810.1	0.00	9.00	0.00	4.00	4.00	0.00
AT2G15815	AT2G15815.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15820	AT2G15820.1	352.00	460.00	349.00	462.00	241.00	368.00
AT2G15830	AT2G15830.1	535.00	367.00	382.00	306.00	244.00	397.00
AT2G15840	AT2G15840.1	13.00	0.00	0.00	0.00	20.00	0.00
AT2G15850	AT2G15850.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15860	AT2G15860.1,AT2G15860.2	2026.00	1626.00	1942.00	2691.00	1916.00	2224.00
AT2G15870	AT2G15870.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15880	AT2G15880.1	549.00	243.00	573.00	76.00	231.00	41.00
AT2G15890	AT2G15890.1,AT2G15890.2	7665.00	2227.00	7666.00	371.00	1624.00	1001.00
AT2G15900	AT2G15900.1	1996.69	1665.73	1292.74	1379.58	1064.20	1259.03
AT2G15910	AT2G15910.1,AT2G15910.2	1486.31	1182.27	1257.26	1407.42	973.80	1153.97
AT2G15920	AT2G15920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15930	AT2G15930.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15940	AT2G15940.1	0.00	0.00	0.00	0.00	0.00	4.00
AT2G15950	AT2G15950.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G15960	AT2G15960.1	1715.00	934.00	2134.00	185.00	390.00	314.00
AT2G15970	AT2G15970.1,AT2G15970.2	7744.00	7427.00	6051.00	6420.00	7903.00	7625.00
AT2G15980	AT2G15980.1	300.00	238.00	233.00	233.00	179.00	223.00
AT2G15990	AT2G15990.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16000	AT2G16000.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16005	AT2G16005.1	4735.00	3072.00	3258.00	2250.00	3338.00	2625.00
AT2G16010	AT2G16010.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16015	AT2G16015.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16016	AT2G16016.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16018	AT2G16018.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16019	AT2G16019.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16020	AT2G16020.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16030	AT2G16030.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16040	AT2G16040.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16050	AT2G16050.1	247.00	119.00	195.00	74.00	100.00	93.00
AT2G16060	AT2G16060.1	262.00	308.00	419.00	1087.00	697.00	836.00
AT2G16070	AT2G16070.1,AT2G16070.2	559.00	570.00	532.00	588.00	427.00	684.00
AT2G16080	AT2G16080.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16090	AT2G16090.1	527.00	624.00	429.00	699.00	424.00	449.00
AT2G16100	AT2G16100.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16110	AT2G16110.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16120	AT2G16120.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16130	AT2G16130.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16140	AT2G16140.1	18.00	0.00	5.00	0.00	5.00	11.00
AT2G16145	AT2G16145.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16150	AT2G16150.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16160	AT2G16160.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16170	AT2G16170.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16180	AT2G16180.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16190	AT2G16190.1,AT2G16190.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16200	AT2G16200.1,AT2G16200.2	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16210	AT2G16210.1,AT2G16210.2	0.00	0.00	0.00	24.00	9.00	0.00
AT2G16220	AT2G16220.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16225	AT2G16225.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16230	AT2G16230.1	30.00	51.00	91.00	198.00	75.00	98.00
AT2G16240	AT2G16240.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16245	AT2G16245.1	5.44	39.20	0.00	13.18	3.09	17.45
AT2G16250	AT2G16250.1	509.56	520.80	525.00	717.82	493.91	772.55
AT2G16260	AT2G16260.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16270	AT2G16270.1	669.00	282.00	557.00	904.00	352.00	658.00
AT2G16280	AT2G16280.1	1689.00	1658.00	1362.00	2589.00	1155.00	2158.00
AT2G16290	AT2G16290.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16300	AT2G16300.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16310	AT2G16310.1	0.00	6.00	7.00	5.00	1.00	7.00
AT2G16320	AT2G16320.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16330	AT2G16330.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16340	AT2G16340.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16360	AT2G16360.1	0.00	0.00	11.00	42.00	8.00	3.00
AT2G16365	AT2G16365.1,AT2G16365.2,AT2G16365.3,AT2G16365.4	987.00	1025.00	1007.00	1127.00	1551.00	1538.00
AT2G16367	AT2G16367.1	0.00	0.00	0.00	0.00	0.00	0.00
AT2G16370	AT2G16370.1	1688.00	1304.00	1343.00	1700.00	1018.00	1239.00
AT2G16380	AT2G16380.1	258.00	101.00	149.00	69.00	42.00	78.00
AT2G16385	AT2G16385.1	223.00	200.00	353.00	506.00	244.00	409.00
